,bch-btc,bch-eur,btc-eur,eth-btc,eth-eur,ltc-btc,ltc-eur,xrp-btc,xrp-eur
2018-04-15 02:05:24.020002,0.092706,606.52,6556.0,0.06386,419.93,0.015772,103.69,8.1e-05,0.5271399999999999
2018-04-15 02:05:56.223344,0.092706,606.52,6557.0,0.06386,419.93,0.015772,103.69,8.1e-05,0.5271399999999999
2018-04-15 02:06:29.018214,0.092706,606.52,6557.0,0.063938,419.93,0.015772,103.69,8.1e-05,0.5271399999999999
2018-04-15 02:07:01.731038,0.092706,606.52,6557.0,0.063938,419.93,0.015772,103.69,8.1e-05,0.5271399999999999
2018-04-15 02:07:33.945097,0.092706,606.52,6557.0,0.06386,419.93,0.015772,103.69,8.1e-05,0.5271399999999999
2018-04-15 02:08:06.447890,0.092706,606.52,6557.0,0.06386,419.93,0.015765,103.69,8.1e-05,0.5271399999999999
2018-04-15 02:08:38.750721,0.092706,606.52,6557.0,0.06386,419.93,0.015765,103.69,8.1e-05,0.5271399999999999
2018-04-15 02:09:11.020710,0.092706,606.52,6557.0,0.06386,419.93,0.015765,103.69,8.1e-05,0.5271399999999999
2018-04-15 02:09:43.296326,0.092706,606.52,6557.0,0.06386,419.93,0.015782,103.69,8.1e-05,0.5271399999999999
2018-04-15 02:10:15.661261,0.092706,606.52,6557.0,0.06372,419.93,0.015782,103.69,8.1e-05,0.5271399999999999
2018-04-15 02:10:48.467762,0.092706,606.52,6557.0,0.06372,419.93,0.015782,103.69,8.1e-05,0.5271399999999999
2018-04-15 02:11:20.983444,0.092706,606.52,6557.0,0.06372,419.93,0.015782,103.69,8.1e-05,0.5271399999999999
2018-04-15 02:11:53.393881,0.092706,606.52,6557.0,0.06372,419.93,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:12:25.554235,0.092706,606.52,6557.0,0.06372,419.93,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:12:57.790742,0.092706,606.52,6557.0,0.06372,419.93,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:13:30.073263,0.092706,606.52,6557.0,0.06372,419.93,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:14:04.598625,0.092706,606.52,6557.0,0.06372,419.93,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:14:36.903637,0.092706,606.52,6557.0,0.06372,419.93,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:15:09.219468,0.092706,606.52,6557.0,0.06372,419.93,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:15:41.624714,0.092706,606.52,6557.0,0.06379,419.93,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:16:13.890817,0.092706,606.52,6557.0,0.06379,419.93,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:16:51.013329,0.092706,606.52,6557.0,0.06379,419.93,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:17:23.454557,0.092706,606.52,6573.59,0.06379,419.93,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:17:56.190802,0.092706,606.52,6573.59,0.06379,419.93,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:18:28.363399,0.092706,606.52,6573.59,0.06379,419.93,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:19:00.634590,0.092706,606.52,6573.59,0.06379,419.93,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:19:33.465078,0.092706,606.52,6573.59,0.06384,419.4,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:20:07.316614,0.092706,606.52,6573.59,0.06384,419.4,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:20:39.494560,0.092706,606.52,6573.59,0.06384,419.4,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:21:11.744920,0.092706,606.52,6573.59,0.06384,419.4,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:21:44.579872,0.092706,606.52,6573.59,0.06389,419.4,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:22:16.956302,0.092706,606.52,6573.59,0.06373999999999999,419.4,0.015782,103.69,8e-05,0.5271399999999999
2018-04-15 02:22:49.351440,0.092369,605.45,6588.3,0.06321,415.76,0.015782,103.69,8e-05,0.5291
2018-04-15 02:23:21.704221,0.09181,605.45,6586.56,0.062655,413.11,0.015746,103.69,8e-05,0.5291
2018-04-15 02:23:54.145542,0.09181,605.45,6586.56,0.063034,414.88,0.01574,103.69,8e-05,0.5271399999999999
2018-04-15 02:24:26.751519,0.09181,605.45,6584.84,0.062566,413.46,0.01574,103.69,8e-05,0.5271399999999999
2018-04-15 02:24:59.678193,0.09181,605.45,6584.84,0.06287999999999999,413.46,0.01574,103.69,8e-05,0.5271399999999999
2018-04-15 02:25:32.028338,0.09181,606.12,6594.5,0.062423,413.68,0.015717,103.69,8e-05,0.5271399999999999
2018-04-15 02:26:05.837466,0.09155,604.26,6583.4,0.063175,415.56,0.01569,103.69,8e-05,0.5271399999999999
2018-04-15 02:26:38.358351,0.09155,604.26,6583.4,0.06345,417.18,0.01569,103.69,8e-05,0.5271399999999999
2018-04-15 02:27:10.640103,0.09155,604.26,6566.01,0.063588,416.64,0.01569,103.69,8e-05,0.5271399999999999
2018-04-15 02:27:43.001670,0.09155,604.26,6566.1,0.063428,416.33,0.01569,103.69,8e-05,0.5271399999999999
2018-04-15 02:28:15.469501,0.09155,604.26,6566.0,0.063428,416.33,0.01569,103.69,8e-05,0.5271399999999999
2018-04-15 02:28:47.629509,0.09155,604.26,6566.0,0.063428,416.33,0.01569,103.69,8e-05,0.5271399999999999
2018-04-15 02:29:19.947563,0.09155,604.77,6566.0,0.063428,416.33,0.01569,103.69,8e-05,0.5271399999999999
2018-04-15 02:29:52.242827,0.09155,604.77,6566.0,0.063428,416.33,0.01569,103.69,8e-05,0.5271399999999999
2018-04-15 02:30:24.481495,0.09155,604.77,6566.0,0.063428,416.33,0.01569,103.69,8e-05,0.5271399999999999
2018-04-15 02:30:56.725260,0.09155,601.34,6566.0,0.063428,416.33,0.01569,103.69,8e-05,0.5271399999999999
2018-04-15 02:31:29.050702,0.09155,601.34,6576.88,0.063428,416.33,0.01569,103.69,8e-05,0.5271399999999999
2018-04-15 02:32:01.768914,0.09155,601.34,6576.88,0.06315,416.33,0.01569,103.69,8e-05,0.52564
2018-04-15 02:32:34.295314,0.09155,601.34,6576.88,0.06315,416.33,0.01569,103.69,8e-05,0.52564
2018-04-15 02:33:06.937208,0.09155,601.34,6576.88,0.06315,416.33,0.01569,103.69,8e-05,0.52564
2018-04-15 02:33:39.265870,0.09155,601.34,6576.88,0.06315,416.33,0.01569,103.69,8e-05,0.52564
2018-04-15 02:34:11.453180,0.092165,601.34,6584.88,0.06312000000000001,416.33,0.01569,103.69,8e-05,0.52564
2018-04-15 02:34:43.747674,0.092165,601.34,6584.88,0.06312000000000001,416.33,0.01569,103.69,8e-05,0.52564
2018-04-15 02:35:16.108101,0.092165,601.34,6584.88,0.063299,416.33,0.01569,103.69,8e-05,0.52564
2018-04-15 02:35:48.409878,0.092165,601.34,6584.88,0.063299,416.33,0.01569,103.69,8e-05,0.52564
2018-04-15 02:36:20.585491,0.092165,601.34,6584.88,0.06315,416.33,0.01569,103.69,8e-05,0.52564
2018-04-15 02:36:52.987755,0.092165,601.34,6584.88,0.06315,416.33,0.01569,103.69,8e-05,0.52564
2018-04-15 02:37:30.752980,0.092165,601.34,6584.88,0.06314,416.33,0.01569,103.69,8e-05,0.52564
2018-04-15 02:38:05.371206,0.092165,601.34,6584.88,0.06314,416.33,0.01569,103.69,8e-05,0.52564
2018-04-15 02:38:37.754824,0.092165,601.34,6584.88,0.06314,416.33,0.01569,103.69,8e-05,0.52564
2018-04-15 02:39:10.512856,0.092165,,6584.88,0.06309,415.03,0.01569,103.69,8e-05,0.52567
2018-04-15 02:45:42.703849,0.092165,601.34,6548.7,0.06309,415.03,0.01569,103.69,8e-05,0.52567
2018-04-15 02:46:14.941907,0.092165,601.34,6548.7,0.06309,415.03,0.01569,103.69,8e-05,0.52567
2018-04-15 02:46:47.381011,0.092165,601.34,6548.7,0.06309,415.03,0.01569,103.69,8e-05,0.52567
2018-04-15 02:47:19.656759,0.092165,601.34,6548.7,0.06309,415.03,0.01569,103.69,8e-05,0.52567
2018-04-15 02:47:51.952169,0.092165,601.34,6555.3,0.06309,415.03,0.01569,103.69,8e-05,0.52493
2018-04-15 02:48:24.325965,0.092165,601.34,6552.2,0.06309,415.03,0.01569,103.69,8e-05,0.52493
2018-04-15 02:48:56.902703,0.092165,601.34,6549.32,0.063137,415.03,0.01569,103.69,8e-05,0.5239
2018-04-15 02:49:29.253804,0.092165,601.34,6549.32,0.063138,415.03,0.01569,103.69,8e-05,0.5239
2018-04-15 02:50:02.490676,0.092165,601.34,6553.6,0.063061,415.03,0.01569,103.69,8e-05,0.5239
2018-04-15 02:50:02.337599,0.092165,601.34,6553.6,0.063061,415.03,0.01569,103.69,8e-05,0.5239
2018-04-15 02:50:34.508857,0.092165,601.34,6553.6,0.063061,415.03,0.01569,103.69,8e-05,0.5239
2018-04-15 02:51:06.538614,0.092165,601.34,6553.6,0.063061,415.03,0.01569,103.69,8e-05,0.52342
2018-04-15 02:51:38.594714,0.092165,601.34,6553.6,0.063061,415.03,0.01569,103.69,8e-05,0.52342
2018-04-15 02:52:10.696314,0.092165,601.34,6553.6,0.063061,415.03,0.01569,103.69,8e-05,0.52494
2018-04-15 02:52:43.029198,0.092165,601.34,6553.6,0.063061,415.03,0.01569,103.69,8e-05,0.52494
2018-04-15 02:53:14.969458,0.092165,601.34,6553.6,0.063061,415.03,0.01569,103.69,8e-05,0.52494
2018-04-15 02:53:47.092280,0.092165,601.34,6553.6,0.063061,415.03,0.01569,103.69,8e-05,0.52494
2018-04-15 02:54:19.189830,0.092165,601.34,6553.6,0.063061,415.03,0.01569,103.69,8e-05,0.52494
2018-04-15 02:54:51.221219,0.092165,601.34,6553.6,0.063061,415.03,0.01569,103.69,8e-05,0.52494
2018-04-15 02:55:23.430663,0.092165,601.34,6553.6,0.063061,415.03,0.01569,103.69,8e-05,0.52494
2018-04-15 02:55:55.468672,0.092165,601.34,6553.6,0.063061,415.03,0.015739,103.69,8e-05,0.52494
2018-04-15 02:56:27.513961,0.092165,601.34,6553.6,0.063061,415.03,0.015739,103.69,8e-05,0.52494
2018-04-15 02:56:59.412984,0.092165,601.34,6553.6,0.063061,415.03,0.015739,103.69,8e-05,0.52494
2018-04-15 02:57:31.410710,0.092165,601.34,6553.6,0.063061,415.03,0.015739,103.69,8e-05,0.52494
2018-04-15 02:58:05.374368,0.092165,601.34,6562.12,0.063061,415.03,0.015739,103.69,8e-05,0.52494
2018-04-15 02:58:37.397180,0.092165,601.34,6568.36,0.063061,414.4,0.015739,103.69,8e-05,0.52494
2018-04-15 02:59:09.447433,0.092165,601.34,6568.36,0.063061,414.4,0.015739,103.69,8e-05,0.52494
2018-04-15 02:59:41.374626,0.092165,601.34,6558.6,0.063061,414.4,0.015739,103.69,8e-05,0.52494
2018-04-15 03:00:13.930451,0.092165,601.34,6558.6,0.063061,414.4,0.015739,103.69,8e-05,0.52494
2018-04-15 03:00:46.046858,0.092165,601.34,6558.6,0.063061,414.4,0.015739,103.69,8e-05,0.52494
2018-04-15 03:01:18.144750,0.092165,601.34,6558.6,0.063061,414.4,0.015739,103.69,8e-05,0.52494
2018-04-15 03:01:50.244815,0.092165,601.34,6558.6,0.063061,414.4,0.015739,103.13,8e-05,0.52494
2018-04-15 03:02:22.883781,0.092165,601.34,6558.6,0.063061,414.4,0.015739,103.11,8e-05,0.52494
2018-04-15 03:02:54.895533,0.092165,601.34,6550.94,0.063061,414.4,0.015739,103.11,8e-05,0.52494
2018-04-15 03:03:26.968996,0.092165,601.34,6550.94,0.063061,414.4,0.015739,103.11,8e-05,0.52494
2018-04-15 03:03:59.360697,0.092165,601.34,6550.94,0.063061,414.4,0.015739,103.11,8e-05,0.52494
2018-04-15 03:04:31.484192,0.092165,601.34,6550.94,0.063061,414.4,0.015739,103.11,8e-05,0.52494
2018-04-15 03:05:10.651519,0.092165,601.34,6554.71,0.063061,414.4,0.015739,103.11,8e-05,0.52494
2018-04-15 03:05:42.930702,0.092165,601.34,6554.5,0.063061,414.4,0.015739,103.11,8e-05,0.52494
2018-04-15 03:06:20.257912,0.092165,601.34,6554.5,0.063061,414.4,0.015739,103.11,8e-05,0.52494
2018-04-15 03:06:52.596259,0.092165,601.34,6554.5,0.063061,413.96,0.015739,103.11,8e-05,0.52494
2018-04-15 03:07:24.895898,0.092165,601.34,6554.5,0.063061,413.96,0.015739,103.11,8e-05,0.52494
2018-04-15 03:07:57.240561,0.092165,601.34,6554.5,0.063061,413.96,0.015739,103.11,8e-05,0.52494
2018-04-15 03:08:29.550688,0.092165,601.34,6554.5,0.063061,413.96,0.015739,103.11,8e-05,0.52494
2018-04-15 03:09:03.204834,0.092165,601.34,6554.5,0.063061,413.96,0.015739,103.11,8e-05,0.52494
2018-04-15 03:09:35.416431,0.092165,601.34,6558.32,0.063061,413.96,0.015739,103.11,8e-05,0.52494
2018-04-15 03:10:07.725359,0.092165,601.34,6558.32,0.063061,413.96,0.015739,103.11,8e-05,0.52494
2018-04-15 03:10:39.938667,0.092165,601.34,6558.32,0.063061,413.96,0.015739,103.11,8e-05,0.52494
2018-04-15 03:11:12.238642,0.092165,601.34,6558.32,0.063061,413.96,0.015739,103.11,8e-05,0.52494
2018-04-15 03:11:44.564627,0.092165,601.34,6558.32,0.063061,413.96,0.015739,103.11,8e-05,0.52494
2018-04-15 03:12:17.178704,0.092165,601.34,6558.32,0.063061,415.0,0.015739,103.11,8e-05,0.52494
2018-04-15 03:12:49.592512,0.092165,601.34,6558.69,0.063061,415.89,0.015739,103.11,8e-05,0.52494
2018-04-15 03:13:21.764075,0.092165,601.34,6558.7,0.063061,415.89,0.015739,103.11,8e-05,0.52494
2018-04-15 03:13:53.946777,0.092165,601.34,6558.7,0.063061,415.89,0.015739,103.11,8e-05,0.52494
2018-04-15 03:14:26.194759,0.092165,601.34,6558.7,0.063061,415.89,0.015739,103.11,8e-05,0.52494
2018-04-15 03:14:58.608968,0.092165,601.34,6558.7,0.063061,415.89,0.015739,103.11,8e-05,0.52494
2018-04-15 03:15:30.879574,0.092165,601.34,6565.26,0.063061,415.89,0.015739,103.11,8e-05,0.52494
2018-04-15 03:16:08.349235,0.092165,601.34,6565.26,0.063061,415.89,0.015739,103.11,8e-05,0.52494
2018-04-15 03:16:40.480746,0.092165,601.34,6565.26,0.063061,415.89,0.015739,103.11,8e-05,0.52494
2018-04-15 03:17:13.051969,0.092165,601.34,6565.26,0.063061,415.89,0.015739,103.11,8e-05,0.52494
2018-04-15 03:17:45.283220,0.092165,601.34,6565.26,0.063061,415.89,0.015739,103.11,8e-05,0.52494
2018-04-15 03:18:17.550707,0.092165,601.34,6565.26,0.063061,415.89,0.015739,103.11,8e-05,0.52494
2018-04-15 03:18:50.400300,0.092165,601.34,6565.26,0.063061,415.89,0.015739,103.11,8e-05,0.52313
2018-04-15 03:19:22.745106,0.092165,601.34,6555.26,0.063061,415.89,0.015739,103.11,8e-05,0.52313
2018-04-15 03:19:55.009884,0.092165,601.34,6555.26,0.063061,415.89,0.015739,103.11,8e-05,0.52313
2018-04-15 03:20:27.249896,0.092165,601.34,6555.26,0.063061,415.89,0.015739,103.11,8e-05,0.52313
2018-04-15 03:20:59.387678,0.092165,601.34,6555.26,0.063061,415.89,0.015739,103.11,8e-05,0.52313
2018-04-15 03:21:31.813355,0.092165,601.34,6567.5,0.063061,415.89,0.015739,103.11,8e-05,0.52313
2018-04-15 03:22:05.724488,0.092165,601.34,6567.5,0.063061,415.89,0.015739,103.11,8e-05,0.52313
2018-04-15 03:22:38.125666,0.092165,601.34,6567.5,0.063061,415.89,0.015739,103.11,8e-05,0.52313
2018-04-15 03:23:10.364061,0.092165,601.34,6574.6,0.063061,415.89,0.015739,103.11,8e-05,0.52313
2018-04-15 03:23:42.793984,0.092165,601.34,6574.6,0.063061,416.21,0.015739,103.11,8e-05,0.52313
2018-04-15 03:24:15.196744,0.092165,601.34,6574.6,0.063061,416.21,0.015739,103.11,8e-05,0.52313
2018-04-15 03:24:47.511245,0.092165,601.34,6574.6,0.063061,416.21,0.015739,103.11,8e-05,0.52313
2018-04-15 03:25:20.514739,0.092165,601.34,6574.6,0.063061,416.21,0.015739,103.11,8e-05,0.52313
2018-04-15 03:25:52.738901,0.092165,601.34,6574.6,0.063061,416.21,0.015739,103.11,8e-05,0.52313
2018-04-15 03:26:25.732504,0.092165,601.34,6574.6,0.063061,416.21,0.015739,103.11,8e-05,0.52313
2018-04-15 03:26:58.048528,0.092165,601.34,6574.6,0.063061,416.21,0.015739,103.11,8e-05,0.52313
2018-04-15 03:27:30.344742,0.092165,601.34,6574.6,0.063061,416.21,0.015739,103.11,8e-05,0.52313
2018-04-15 03:28:04.971347,0.092165,601.34,6574.6,0.063061,416.21,0.015739,103.11,8e-05,0.52313
2018-04-15 03:28:37.209130,0.092165,601.34,6574.6,0.063061,416.21,0.015739,103.11,8e-05,0.52313
2018-04-15 03:29:09.590794,0.092165,601.34,6574.6,0.06322,416.21,0.015739,103.11,8e-05,0.52313
2018-04-15 03:29:41.803559,0.092165,601.34,6563.9,0.06322,416.21,0.015739,103.11,8e-05,0.52313
2018-04-15 03:30:14.083571,0.092165,601.34,6563.9,0.06322,416.21,0.015739,103.11,8e-05,0.52313
2018-04-15 03:30:46.371574,0.092165,601.34,6573.56,0.0633,416.21,0.015739,103.11,8e-05,0.52378
2018-04-15 03:31:18.704770,0.092165,601.34,6573.56,0.06321,416.21,0.015739,103.11,8e-05,0.52378
2018-04-15 03:31:51.177112,0.092165,601.34,6568.79,0.06321,416.21,0.015739,103.11,8e-05,0.52378
2018-04-15 03:32:23.460866,0.092165,601.34,6555.04,0.06321,416.21,0.015739,103.11,8e-05,0.52378
2018-04-15 03:32:55.961839,0.092165,601.34,6555.04,0.06321,416.21,0.015739,103.11,8e-05,0.52378
2018-04-15 03:33:28.461557,0.092165,601.34,6555.04,0.06321,416.21,0.015739,103.11,8e-05,0.52378
2018-04-15 03:34:00.735343,0.092165,601.34,6555.04,0.06321,416.21,0.015739,103.11,8e-05,0.52378
2018-04-15 03:34:33.406154,0.092165,601.34,6555.04,0.06321,416.21,0.015739,103.11,8e-05,0.52378
2018-04-15 03:35:06.505771,0.092165,601.34,6555.04,0.06321,415.0,0.015739,103.11,8e-05,0.52378
2018-04-15 03:35:38.809969,0.092165,601.34,6555.04,0.06321,415.0,0.015739,103.11,8e-05,0.52378
2018-04-15 03:36:11.017113,0.092165,601.34,6555.04,0.06321,413.71,0.015739,103.11,8e-05,0.52378
2018-04-15 03:36:43.280851,0.092165,601.34,6555.04,0.06321,413.71,0.015739,103.11,8e-05,0.52378
2018-04-15 03:37:15.555376,0.092165,601.34,6555.04,0.06321,413.71,0.015739,103.11,8e-05,0.52378
2018-04-15 03:37:47.749551,0.092165,601.34,6568.65,0.06321,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:38:20.031343,0.092165,601.34,6568.65,0.06321,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:38:52.476938,0.092165,601.34,6568.65,0.06321,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:39:24.724311,0.092165,601.34,6568.65,0.06321,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:39:57.006885,0.092165,601.34,6568.65,0.06321,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:40:29.501500,0.092165,601.34,6568.65,0.06321,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:41:03.229759,0.092165,601.34,6568.65,0.06321,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:41:35.518338,0.092165,601.34,6568.65,0.06321,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:42:08.320768,0.092165,601.34,6568.65,0.06321,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:42:40.625057,0.092165,601.34,6568.65,0.06321,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:43:14.409014,0.092165,601.34,6568.65,0.06321,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:43:46.774036,0.092165,601.34,6549.15,0.06321,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:44:19.286452,0.092165,601.34,6549.15,0.06321,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:44:51.554677,0.092165,601.34,6549.15,0.063269,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:45:23.998926,0.092165,601.34,6549.15,0.063269,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:45:56.259533,0.092165,601.34,6570.3,0.063269,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:46:28.540639,0.092165,601.34,6570.3,0.063269,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:47:00.996047,0.092165,601.34,6570.3,0.063269,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:47:33.355801,0.092165,601.34,6570.3,0.063269,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:48:06.430789,0.092122,601.34,6570.3,0.063269,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:48:38.670856,0.092122,601.34,6554.12,0.063269,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:49:10.945815,0.092122,601.34,6554.12,0.063269,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:49:43.563832,0.09212200000000001,601.34,6554.12,0.063269,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:50:15.738905,0.09212200000000001,601.34,6554.12,0.063269,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:50:47.906108,0.09212200000000001,601.34,6554.12,0.063269,413.71,0.015775,103.11,8e-05,0.52378
2018-04-15 03:51:20.233155,0.09212200000000001,601.34,6554.12,0.063269,413.71,0.015775,103.11,8e-05,0.52378
2018-04-15 03:51:52.519974,0.09212200000000001,601.34,6554.12,0.063269,413.71,0.015775,103.11,8e-05,0.52488
2018-04-15 03:52:25.132434,0.09212200000000001,601.34,6554.12,0.063269,413.71,0.015775,103.11,8e-05,0.52488
2018-04-15 03:52:57.517476,0.09212200000000001,601.34,6554.12,0.063269,413.71,0.015775,103.11,8e-05,0.52488
2018-04-15 03:53:29.791640,0.09212200000000001,601.34,6554.12,0.063269,413.71,0.015775,103.11,8e-05,0.52488
2018-04-15 03:54:03.900684,0.09212200000000001,601.34,6554.12,0.063269,413.71,0.015775,103.11,8e-05,0.52488
2018-04-15 03:54:36.048829,0.09212200000000001,601.34,6554.12,0.063269,413.71,0.015796,103.11,8e-05,0.52488
2018-04-15 03:50:02.414291,0.092122,601.34,6554.12,0.063269,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:50:34.339278,0.092122,601.34,6554.12,0.063269,413.71,0.015781,103.11,8e-05,0.52378
2018-04-15 03:51:11.550730,0.092122,601.34,6554.12,0.063269,413.71,0.015775,103.11,8e-05,0.52378
2018-04-15 03:51:43.862475,0.092122,601.34,6554.12,0.063269,413.71,0.015775,103.11,8e-05,0.52488
2018-04-15 03:52:17.609843,0.092122,601.34,6554.12,0.063269,413.71,0.015775,103.11,8e-05,0.52488
2018-04-15 03:52:54.864344,0.092122,601.34,6554.12,0.063269,413.71,0.015775,103.11,8e-05,0.52488
2018-04-15 03:53:27.166057,0.092122,601.34,6554.12,0.063269,413.71,0.015775,103.11,8e-05,0.52488
2018-04-15 03:53:59.851657,0.092122,601.34,6554.12,0.063269,413.71,0.015775,103.11,8e-05,0.52488
2018-04-15 03:54:32.147714,0.092122,601.34,6554.12,0.063269,413.71,0.015796,103.11,8e-05,0.52488
2018-04-15 03:55:06.103949,0.092122,601.34,6569.5,0.063269,413.71,0.015796,103.11,8e-05,0.52488
2018-04-15 03:55:38.603078,0.09212200000000001,601.34,6569.5,0.063269,413.71,0.015796,103.11,8e-05,0.52488
2018-04-15 03:56:10.907384,0.09212200000000001,601.34,6569.5,0.063269,413.71,0.015796,103.11,8e-05,0.52488
2018-04-15 03:56:43.162108,0.09212200000000001,601.34,6569.5,0.063269,413.71,0.015796,103.11,8e-05,0.52488
2018-04-15 03:57:15.506051,0.09212200000000001,601.34,6569.5,0.063269,413.71,0.015796,103.11,8e-05,0.52488
2018-04-15 03:57:47.832082,0.09212200000000001,601.34,6569.5,0.063269,413.71,0.015796,103.11,8e-05,0.52488
2018-04-15 03:58:20.013932,0.09212200000000001,601.34,6569.5,0.063269,413.71,0.015796,103.11,8e-05,0.52488
2018-04-15 03:58:52.140133,0.09212200000000001,601.34,6569.5,0.063269,413.71,0.015815,103.11,8e-05,0.52488
2018-04-15 03:59:24.373599,0.09212200000000001,601.34,6568.6,0.063269,413.71,0.015815,103.11,8e-05,0.52488
2018-04-15 03:59:56.800701,0.09212200000000001,601.34,6568.6,0.063269,413.71,0.015815,103.11,8e-05,0.52488
2018-04-15 04:00:29.093688,0.09212200000000001,601.34,6566.4,0.063269,416.08,0.015815,103.11,8e-05,0.52475
2018-04-15 04:01:01.975419,0.092122,601.34,6566.4,0.063269,416.08,0.015815,103.11,8e-05,0.52475
2018-04-15 04:01:34.208858,0.092122,601.34,6566.4,0.063269,416.08,0.015815,103.11,8e-05,0.52475
2018-04-15 04:02:07.631240,0.092122,601.34,6560.83,0.063269,416.08,0.015815,103.11,8e-05,0.52475
2018-04-15 04:02:39.933622,0.092122,601.34,6560.83,0.063269,416.08,0.015815,103.11,8e-05,0.52475
2018-04-15 04:03:12.591936,0.092122,601.34,6560.83,0.063269,416.08,0.015815,103.11,8e-05,0.52475
2018-04-15 04:03:44.873745,0.092122,601.34,6560.83,0.063269,416.08,0.015815,103.11,8e-05,0.52475
2018-04-15 04:04:17.184218,0.092122,601.34,6560.83,0.063269,416.08,0.015815,103.11,8e-05,0.52475
2018-04-15 04:04:49.911505,0.092122,601.34,6560.83,0.063269,416.08,0.015815,103.11,8e-05,0.52475
2018-04-15 04:05:22.169833,0.092122,601.34,6560.83,0.063265,416.08,0.015815,103.11,8e-05,0.52475
2018-04-15 04:05:54.395951,0.092122,603.1,6560.83,0.063265,416.08,0.015815,103.11,8e-05,0.52475
2018-04-15 04:06:26.798382,0.09212200000000001,603.1,6560.83,0.063265,416.08,0.015815,103.11,8e-05,0.52475
2018-04-15 04:06:59.128067,0.09212200000000001,603.1,6560.83,0.063265,416.08,0.015775,103.11,8e-05,0.52475
2018-04-15 04:07:32.033334,0.09212200000000001,603.1,6560.83,0.063265,416.08,0.015775,103.11,8e-05,0.52475
2018-04-15 04:08:05.960042,0.09212200000000001,603.1,6560.83,0.063265,416.08,0.015775,103.11,8e-05,0.52475
2018-04-15 04:08:38.292125,0.09212200000000001,607.0,6560.83,0.063265,416.08,0.015775,103.11,8e-05,0.52475
2018-04-15 04:09:10.915933,0.09212200000000001,607.0,6560.83,0.063265,416.08,0.015775,103.11,8e-05,0.52475
2018-04-15 04:09:43.127955,0.09212200000000001,607.0,6560.83,0.063265,416.08,0.015775,103.11,8e-05,0.52475
2018-04-15 04:10:15.254148,0.09212200000000001,607.0,6560.83,0.063265,416.08,0.015775,103.11,8e-05,0.52475
2018-04-15 04:10:47.529595,0.09212200000000001,607.0,6560.83,0.063265,416.08,0.015775,103.11,8e-05,0.52475
2018-04-15 04:11:19.867726,0.09212200000000001,607.0,6560.83,0.063265,416.08,0.015775,103.11,8e-05,0.52475
2018-04-15 04:11:52.251347,0.092122,607.0,6560.83,0.063265,416.08,0.015775,103.11,8e-05,0.52475
2018-04-15 04:12:24.424123,0.092122,607.0,6560.83,0.063265,416.08,0.015775,103.11,8e-05,0.52475
