,BTC,ETH,XRP,LTC
2015-03-19,243.77634479098367,,0.009370762693765413,1.6678763090812958
2015-03-20,246.4879732739421,,0.009487322091314032,1.6801162531893097
2015-03-21,241.2560381093789,,0.009129128482058898,1.6233732794719131
2015-03-22,249.5514724078199,,0.009385630877258107,1.6703328523261571
2015-03-23,244.05176258553274,,0.008839554840847997,1.641528762914681
2015-03-24,224.4992389649924,,0.008394026544901066,1.5135042743378997
2015-03-25,225.2793475952056,,0.008004175220057655,1.5207347191805796
2015-03-26,227.96515690027036,,0.007837442094231296,1.566510448323157
2015-03-27,229.50135101940558,,0.00806238246131172,1.5692476177843282
2015-03-28,232.5196511913535,,0.008112610630066323,1.5595255769159913
2015-03-29,223.39362564480473,,0.007693676467207075,1.5222041651436993
2015-03-30,234.62412478868913,,0.00768394008682957,1.5916900625664672
2015-03-31,227.03227685348696,,0.007103839942745607,1.522026654348545
2015-04-01,228.46288857895553,,0.007105195834805518,1.5381972208532777
2015-04-02,232.92705447830102,,0.007407080332409974,1.5422356496768237
2015-04-03,234.26563250230842,,0.008061080414404434,1.5691978847844879
2015-04-04,233.0332594644506,,0.00787652416989843,1.5539659784105264
2015-04-05,240.1245798707295,,0.008065784637857804,1.5727823807120964
2015-04-06,235.34010156971377,,0.008178068529547555,1.548154263963158
2015-04-07,232.31226760087273,,0.008335364161519313,1.5128569797023754
2015-04-08,227.0198612901246,,0.00839973486773461,1.4881242715512182
2015-04-09,227.44503434193427,,0.008031084162613701,1.4636224426924076
2015-04-10,225.0023841059603,,0.008163086495364241,1.4533556496317883
2015-04-11,222.3472721538947,,0.00753979599873857,1.3819216485272785
2015-04-12,224.77129612109746,,0.007666948910690636,1.3916669845078526
2015-04-13,213.93583206974984,,0.007584025246872632,1.3157053672289616
2015-04-14,207.7179161933611,,0.0074217611455887934,1.3041091616992933
2015-04-15,209.82413271575763,,0.007268307957273844,1.283194171312506
2015-04-16,214.37458998537332,,0.007458091985591138,1.3179599730087763
2015-04-17,206.38554651377845,,0.007275090514610691,1.296031061020714
2015-04-18,206.20331360581963,,0.007237736307564269,1.303200817922508
2015-04-19,207.40970347080946,,0.007309117950311326,1.2963106466925591
2015-04-20,209.3032111660294,,0.007327705422922689,1.312812531396686
2015-04-21,219.85489719626167,,0.0076003837960747665,1.3371508891007475
2015-04-22,217.3725526699556,,0.007429793850259083,1.34012569819107
2015-04-23,218.89723047406858,,0.00733743516549078,1.3571037266869972
2015-04-24,213.09820768662232,,0.007138789957501848,1.31748819295085
2015-04-25,209.56516383345652,,0.007301250307957626,1.2850410107169254
2015-04-26,203.25434220251296,,0.007115934520509978,1.2247700152439025
2015-04-27,210.13676153514444,,0.007144649892194911,1.267339011553687
2015-04-28,207.77439980476493,,0.007064329593362007,1.2579368597139804
2015-04-29,205.0627158698418,,0.007156688783857481,1.2275505309943646
2015-04-30,210.8805171645118,,0.007313336335265269,1.292674373361569
2015-05-01,206.53012334670828,,0.007199640099866251,1.2515374373600834
2015-05-02,209.1024134343885,,0.007136665370515681,1.266915975588676
2015-05-03,213.9129707237331,,0.00716608451924506,1.2618255534457425
2015-05-04,213.20390961262552,,0.007236140692252511,1.2614998166696556
2015-05-05,211.82345356960815,,0.00681647873586999,1.2674964720626072
2015-05-06,203.31700801424756,,0.0067094612644701705,1.2236979766251115
2015-05-07,209.11174701459532,,0.006651844672534278,1.2699063639750554
2015-05-08,216.11576805394648,,0.0065504689297151185,1.3065149088240502
2015-05-09,215.57914624365026,,0.006661395618928792,1.292849697937795
2015-05-10,213.33809820871576,,0.006483344804562873,1.269419285628375
2015-05-11,217.04250134625738,,0.006576387790791599,1.3002712396152394
2015-05-12,214.59705267372544,,0.006266233938072783,1.2795306346260344
2015-05-13,210.40686213349966,,0.005973450815970055,1.2862550214572674
2015-05-14,207.44592346089854,,0.005820932612312813,1.2749149330282865
2015-05-15,209.96554775776835,,0.005797148773591985,1.2870888077551201
2015-05-16,208.61968573446327,,0.0057745929011299435,1.2850033852657132
2015-05-17,208.49167990819208,,0.005502095432777189,1.2809353528535488
2015-05-18,204.5526209500395,,0.004741529753621916,1.265303192936869
2015-05-19,207.46533318425756,,0.005916911302415026,1.2949259968695213
2015-05-20,210.76711413923368,,0.005728650162304371,1.304656867206422
2015-05-21,211.44514057307106,,0.005833771428411031,1.321532128581694
2015-05-22,214.0160336796847,,0.005968907179326407,1.6091330532291295
2015-05-23,213.15169070225724,,0.0060790862188283765,1.590111612638839
2015-05-24,214.81771990326047,,0.005999858916898066,1.6339379484193837
2015-05-25,215.08243304791398,,0.006164262531153215,1.6136925179555928
2015-05-26,216.15812969064618,,0.0061324061393236325,1.663302222668772
2015-05-27,217.29034106600386,,0.00617104568627451,1.694782089985225
2015-05-28,216.97931809838477,,0.007216732119952278,1.6908091664884823
2015-05-29,215.00038286235187,,0.008406514969917959,1.6512007903790338
2015-05-30,212.00166590701915,,0.007314057473792161,1.6408928941203282
2015-05-31,208.53911349134,,0.007517835041362808,1.4831802245376482
2015-06-01,204.57307200292394,,0.006763185760416667,1.480939245651407
2015-06-02,205.11319022576842,,0.007515347289872155,1.5044498697446504
2015-06-03,202.56197233698583,,0.007113976468474943,1.520201269332675
2015-06-04,197.39882256781834,,0.006760909672947778,1.4584298768484583
2015-06-05,200.19499242289177,,0.006976795485937778,1.5621295336755214
2015-06-06,200.2677126047424,,0.006985337815653416,1.5529960041647353
2015-06-07,199.06741174897488,,0.006931527277099306,1.5427764224027902
2015-06-08,204.77008824583405,,0.007115760566542734,1.6039927690419726
2015-06-09,204.06642368210507,,0.007130080843452752,1.6121961703369188
2015-06-10,202.20598900611756,,0.007002393399281852,1.5538438342779501
2015-06-11,203.9936120014245,,0.007094897825409545,1.5931697103699252
2015-06-12,204.49031417112298,,0.0070467362263368985,1.5992226366846924
2015-06-13,206.8070855614973,,0.007221703427807487,1.6460458403221925
2015-06-14,207.28275401069516,,0.007250750735294118,1.7805588569518715
2015-06-15,210.49763995364594,,0.00779472760748351,1.7727942838784096
2015-06-16,223.47246990637538,,0.00825060358894338,2.58350712174543
2015-06-17,219.79009663977303,,0.008699292025002216,2.5718188683061443
2015-06-18,217.9608032269379,,0.008936392932304454,2.691717837491231
2015-06-19,216.8377732542703,,0.009972369191963893,2.484965218249403
2015-06-20,216.78971811664752,,0.009556090774581824,2.698719813358174
2015-06-21,215.18939729179573,,0.00890238536596159,2.641544535091601
2015-06-22,217.735691934773,,0.009310378187130895,2.6728471466990964
2015-06-23,217.71735540878257,,0.009379263671010354,2.6764386391641377
2015-06-24,214.3830576117007,,0.009711552509810043,2.4884706357030013
2015-06-25,215.90642066749956,,0.00978056085623773,2.5229010705270394
2015-06-26,216.5885556150687,,0.010160169143902874,2.5737781193983214
2015-06-27,224.3031378325299,,0.01022149399102839,2.7824692096556416
2015-06-28,221.84431351544364,,0.010360129441171219,2.7661745267809317
2015-06-29,233.22282852780023,,0.0106023097848738,3.418144093871149
2015-06-30,235.06269550451333,,0.009536493556618108,3.652244320116185
2015-07-01,232.56162162162158,,0.009835030978378378,3.57051625114054
2015-07-02,230.17037999277062,,0.00970398322049521,3.682749096922329
2015-07-03,230.6775955299207,,0.00982686556957462,3.736979354360671
2015-07-04,235.0732245854362,,0.009466398754055517,3.76029241950703
2015-07-05,244.0933602198991,,0.008721455760656995,4.4449107984011365
2015-07-06,245.70071765988374,,0.008621638182685321,4.916316568922149
2015-07-07,243.0290000914829,,0.00853031790321105,4.762933379882901
2015-07-08,245.28308916908557,,0.008033021170287553,5.8137684587506335
2015-07-09,244.3164804595622,,0.007786366232246247,6.978892934832981
2015-07-10,255.08940545373267,,0.007573604447921324,3.9996896381761284
2015-07-11,261.6160013410818,,0.007579015558851141,3.8848668119143945
2015-07-12,277.75536432722396,,0.007682713377291015,4.682136064232231
2015-07-13,264.0082812924246,,0.007584957921531361,4.190035831149877
2015-07-14,261.01171471308135,,0.007608491483886322,4.159305197701659
2015-07-15,259.8419338722863,,0.007688722823280952,3.785262962200563
2015-07-16,255.9375609643876,,0.007345407999677925,3.389956979363555
2015-07-17,256.8716135549637,,0.007449276793093947,3.443746718408485
2015-07-18,254.31628248691342,,0.007380258517770228,3.6496344772247227
2015-07-19,252.59436128202776,,0.007426274221691617,3.412875667646249
2015-07-20,256.98352377441944,,0.00733944943899742,3.6234676852193144
2015-07-21,254.63559400018403,,0.007132342987945156,3.464773054085764
2015-07-22,254.36043845166026,,0.007035609727572924,3.54819839257705
2015-07-23,251.63651241021907,,0.00696026593326666,3.45305687789799
2015-07-24,264.12398071121675,,0.007070598963639273,4.207624433480232
2015-07-25,264.02462062345734,,0.007287079529207423,4.258746173364635
2015-07-26,267.34732151019284,,0.007581970038029069,4.2583001165947065
2015-07-27,266.31886190992947,,0.007747215692959848,4.241593933923969
2015-07-28,267.25850793650795,,0.007563415774603176,4.623157936614286
2015-07-29,263.33240933816865,,0.007655073139460563,4.406222705871373
2015-07-30,263.0648105887723,,0.007710429598356916,4.19512084094021
2015-07-31,261.58470183277103,,0.007565029577003738,4.271531693496125
2015-08-01,256.4893316312574,,0.00731251084480715,3.7705111600720342
2015-08-02,257.70294975836606,,0.00750430989696362,3.8757853615988886
2015-08-03,257.16376814902753,,0.007429461261825407,3.8317401454205102
2015-08-04,260.4822313861296,,0.007543565420942314,4.018798010494623
2015-08-05,258.786642010475,,0.007515164083984195,3.9891960865914724
2015-08-06,255.9346899402848,,0.007212239562517226,3.7166605331907214
2015-08-07,255.92619733113972,,0.0073834707930033805,3.8515996956645866
2015-08-08,239.9140846357737,0.7497291153459464,0.007734830088657344,3.5371853025317614
2015-08-09,244.1388515674984,0.6300466928517274,0.008129823757197696,3.5894758790563017
2015-08-10,242.03410812043793,0.6401753752963959,0.007829803397696167,3.615989575319343
2015-08-11,245.1741293532338,0.9684598766169153,0.007541556218905473,3.7390599323383085
2015-08-12,239.57763334827433,1.0780993500672347,0.007187329000448231,3.635396528177051
2015-08-13,238.19875551354758,1.656646142733617,0.007286499931159421,3.4896117682734724
2015-08-14,238.34705935010294,1.6281559128323337,0.007388758839853192,3.5900525285784624
2015-08-15,235.11547757586607,1.4993314005012979,0.0073591144481246085,3.5267321636379907
2015-08-16,231.30861605943963,1.4317980203217708,0.007159001667039658,3.5667025277932596
2015-08-17,231.90745495495494,1.100864688671171,0.0072679796382882885,3.5921838622394144
2015-08-18,198.86816681735985,1.0220113508177668,0.0064512833315551535,3.097156920560217
2015-08-19,206.23222534190745,1.1342854886695046,0.006805663436282946,3.1863497512000727
2015-08-20,210.9170392560136,1.3119039841724047,0.0070193190664401325,3.245391028884244
2015-08-21,206.8909981384629,1.232824148617454,0.006906021517861891,3.1593062290636023
2015-08-22,204.93535812427976,1.2199904336817438,0.006779261646751175,3.129362918557752
2015-08-23,202.84336716603138,1.1945222764703705,0.006598494733911001,3.0551639148109433
2015-08-24,183.55679090197444,1.070784046430395,0.006187699421305559,2.631490345617705
2015-08-25,194.0040826525291,0.9960965020119719,0.006276032073809316,2.6189096127471534
2015-08-26,198.44138966847922,1.0299505006573408,0.0064136257140852485,2.589660135173654
2015-08-27,199.78309996455155,1.0188958076502126,0.006600833622828784,2.5372473673808043
2015-08-28,205.6868122115726,1.0490027422790202,0.006625172221334755,2.5898869841489174
2015-08-29,204.52993432729852,1.0523044668146078,0.00689879468485978,2.5686853093185125
2015-08-30,203.30443956336526,1.1690228909777023,0.00696317705504526,2.541092024880524
2015-08-31,205.39679001337495,1.2142852828800712,0.0068273893000445835,2.5383613119259922
2015-09-01,203.15726237095055,1.2034081383721966,0.006976420389818443,2.5325299906995378
2015-09-02,204.05153265215458,1.1549296342958684,0.0068418478898267425,2.4896490740115502
2015-09-03,202.23501647519814,1.112306747064743,0.006718247247306083,2.3534230431730343
2015-09-04,207.3150475848447,1.1421110360477646,0.0068559086236308145,2.4347742596516437
2015-09-05,211.45647782366672,1.2051961953559884,0.006739117948240258,2.612906374088481
2015-09-06,216.22822544442454,1.1639803226721361,0.006979847117346024,2.7590721566708574
2015-09-07,215.9160236856271,1.11630095657635,0.00689635779651893,2.745236214067827
2015-09-08,218.46839724063787,1.1150736229360776,0.006971326555948754,2.765882003637565
2015-09-09,214.2247957626358,1.0887825287278932,0.006760934554268787,2.634984268112039
2015-09-10,213.27963790791236,1.0382452773357174,0.006754566132543585,2.6502021166618235
2015-09-11,213.65345447284344,0.873949455521166,0.006777087575878594,2.6373895188418532
2015-09-12,209.01668441604542,0.9298985076322328,0.0066279190628328,2.5643734469293573
2015-09-13,204.3086616968406,0.8289333607561236,0.006723798056443024,2.492561586528222
2015-09-14,203.84201680672268,0.7699439122016807,0.0064638303529411766,2.5174489075630255
2015-09-15,203.52343639575975,0.8334284720406361,0.006575842229946997,2.5008328941658133
2015-09-16,203.9799541325258,0.8022327616078107,0.006415169557467937,2.505006423717603
2015-09-17,205.88534299858557,0.7798133839948728,0.006440093528995758,2.585711963865806
2015-09-18,204.16800945792104,0.7489842176560997,0.006390458696032929,2.5847669997372806
2015-09-19,202.62938961380158,0.7679674129302041,0.006378773185042474,2.50885781379718
2015-09-20,202.39513092214733,0.8211453814694808,0.006245913740257466,2.495258730843332
2015-09-21,201.6357777777778,0.8223291761533335,0.006353543357777779,2.4861671236422227
2015-09-22,206.4589870013447,0.8043353090990588,0.006377518108471539,2.549064464320933
2015-09-23,206.28699551569505,0.7983739929147982,0.005796664573991032,2.5630148386547082
2015-09-24,208.04029890579127,0.7262499598532158,0.005810565548438751,2.598421252930344
2015-09-25,211.30391893103757,0.6683690868531971,0.005986240023316295,2.606330301094072
2015-09-26,209.90718321226797,0.7063439687247781,0.005755654963680388,2.578611089386602
2015-09-27,208.35575284727827,0.6504866603892027,0.00574228454847099,2.557356426889965
2015-09-28,214.22963294538945,0.5197210895255148,0.005349313934646375,2.7330945265980304
2015-09-29,211.67655078543376,0.5864498839510442,0.004625132634661728,2.6650712773538463
2015-09-30,211.03722217263234,0.6615594840667678,0.004993140676604482,2.695105715433366
2015-10-01,213.1825517797902,0.6076171727337937,0.004849903052990228,2.6839363495247914
2015-10-02,212.86936155913978,0.6024798966336021,0.005215299358198925,2.6821539556451612
2015-10-03,214.39292114695337,0.6142378630152329,0.004868863239247311,2.723484731630824
2015-10-04,214.2399283154122,0.6039230763275986,0.004548313678136202,2.6833808109419355
2015-10-05,213.9862962798149,0.5587610168458526,0.004352481266331434,2.6937194137332683
2015-10-06,219.23111190306486,0.5798662909836065,0.0047638920616536,2.8006116852280827
2015-10-07,215.67745650630215,0.5413525726053835,0.004535696910327535,2.721120511306542
2015-10-08,215.84547716367516,0.5828820772614182,0.004247838990581127,2.7034084816509685
2015-10-09,214.5694309980637,0.5706280904905606,0.004475918330619609,2.7287502619146053
2015-10-10,216.2867540925893,0.5553486841458368,0.0044403670615208585,2.7414324452560286
2015-10-11,217.80278120049286,0.5632358141566626,0.004556434182714311,2.78129359931843
2015-10-12,216.27992394267125,0.5557853345516794,0.004675971955640552,2.7535592004791614
2015-10-13,219.83471074380168,0.5423981818181819,0.004651702479338844,2.80587132231405
2015-10-14,221.7524101665206,0.4611407895135846,0.004552576980718669,2.752333259360211
2015-10-15,222.41644811609407,0.49009241925933217,0.00470410787765539,2.6956740061801736
2015-10-16,230.53036971830988,0.46799970356514087,0.004652102860915493,2.7202353096390848
2015-10-17,238.77640845070425,0.4811487896126761,0.004520037411971832,2.6919652288732396
2015-10-18,228.78521126760563,0.4536421804577465,0.004337767605633803,2.62280967693662
2015-10-19,233.36054663372454,0.434461331300803,0.004415181542310069,2.698270991745368
2015-10-20,237.97151147454497,0.38479755433922447,0.004116907148509628,2.732681599709839
2015-10-21,235.8713074687335,0.39628738367821914,0.004104160749955964,2.703906015741677
2015-10-22,243.1605210819411,0.5045459232189737,0.004216403435560859,2.754186821297136
2015-10-23,250.94320642367373,0.4935375323696318,0.004140562905990617,2.7977658084175383
2015-10-24,255.66471490436666,0.5136252989485746,0.0042184677959220505,2.809307803547907
2015-10-25,256.08309274630096,0.554494159892638,0.004051234527246482,2.776552763961566
2015-10-26,260.1580237943874,0.6712024982290437,0.00418334102261375,2.8321374817909364
2015-10-27,266.33828315703823,0.8014838053559805,0.00417884766273393,2.788564488037022
2015-10-28,273.3942264321155,0.9170243821831304,0.004182931664411368,2.771246906517817
2015-10-29,287.59176806953343,1.1129801424290944,0.00408667902426807,3.4849939067013955
2015-10-30,297.6468185531452,0.9524668429018791,0.004226584823454662,3.588132397658165
2015-10-31,282.2752110374875,0.8186686808114731,0.004166382114913316,3.281646920958518
2015-11-01,295.9040573658891,0.9587291458654809,0.004408970454751748,3.4679955523282207
2015-11-02,328.06154369108054,0.912007810845767,0.004494443148567805,3.74435995445708
2015-11-03,366.77295690597674,0.9198555727314824,0.004834067572020774,4.153285615789314
2015-11-04,373.84146776406044,0.8112696307801099,0.004138425048148149,3.7189749213168732
2015-11-05,353.45263254617294,0.8166947218138382,0.004032894537351834,3.5186881129973355
2015-11-06,341.88144329896903,0.8593224265463917,0.004095739690721649,3.2341608466494844
2015-11-07,353.6657768777614,0.854099314502025,0.0042369160069955815,3.2844834598904638
2015-11-08,343.30444587628864,0.9471803992171391,0.004184881195231959,3.1564886962983247
2015-11-09,348.58249814402376,0.9164582458704528,0.004130702603006682,3.1153166441629545
2015-11-10,314.9962655214266,0.872602654747456,0.004180000443469331,2.8979593428718142
2015-11-11,289.0210922918999,0.7338014316417505,0.0039566987534761094,2.7572034162462664
2015-11-12,313.7562931195227,0.8391914069550627,0.004072556684691405,3.0378794193082235
2015-11-13,313.3984578223708,0.8430387175575993,0.004102385812894834,3.013222750471014
2015-11-14,309.0029496469714,0.8246485318408585,0.0040355785223894465,2.9574456008646877
2015-11-15,296.62300492382013,0.8355276802694165,0.0038649977541573765,2.839266504440659
2015-11-16,307.0005781964003,0.8607252410661196,0.00391118736622214,2.974826392705773
2015-11-17,313.51686972820994,0.9342928124648548,0.003931501546391753,3.0020839212511716
2015-11-18,312.237490624414,0.9272828996563848,0.003921702882242641,2.987379027172675
2015-11-19,305.27041966875646,0.8938714739446759,0.003916619484350146,2.9367991237477313
2015-11-20,300.292383982036,0.8690071212340945,0.0039248214586452106,2.9098362037097685
2015-11-21,304.65709206586826,0.9081888845901946,0.004012333902507485,2.950963432026572
2015-11-22,302.8115643712575,0.9069176071762723,0.003981972071482036,2.9221315961826346
2015-11-23,303.92349026432134,0.8926931933090726,0.004005711601683755,2.9355088546509034
2015-11-24,301.5022063655995,0.844194117735424,0.004034099521171721,2.9136690819641347
2015-11-25,310.9980162478746,0.8163573527300209,0.004080293973172115,3.160675949107312
2015-11-26,331.9708820203543,0.8299139262156049,0.003963732331323031,3.405569769129287
2015-11-27,338.61531190926274,0.826217974905482,0.003955026843100189,3.384097724149338
2015-11-28,337.37003308128544,0.8608030131072306,0.004024824494659736,3.3207467304204163
2015-11-29,351.04442344045367,0.8225813347826086,0.004068604867674858,3.48938156899811
2015-11-30,356.53179175725484,0.8224938863585639,0.00397176416017582,3.418341251738538
2015-12-01,342.1301886792453,0.8211124528301887,0.003845543320754718,3.251098960528302
2015-12-02,338.33396155295895,0.7724198175650209,0.0039551240105540906,3.1465058424425187
2015-12-03,338.73067191453475,0.758340066362103,0.004068155369693563,3.163730926454878
2015-12-04,333.88930242157403,0.7690305358024905,0.004484133331521739,3.0895545098463812
2015-12-05,355.6572188589249,0.7808240845716381,0.00473735415520088,3.2072029893597502
2015-12-06,355.88304898183816,0.7544186813841496,0.004843568296642818,3.142383263560814
2015-12-07,365.60042557128315,0.7413426069479138,0.0052024940558793595,3.3489364582755106
2015-12-08,384.0666666666667,0.7571413453333334,0.006440798000000001,3.409482701333334
2015-12-09,381.4185175029705,0.7208848122657893,0.007838150534686046,3.3335978429759625
2015-12-10,379.74047336196656,0.7652112304669653,0.0070821598282006775,3.329830288769076
2015-12-11,411.4175799086758,0.8534487419383562,0.00781693401826484,3.5052448674155254
2015-12-12,397.27853881278537,0.8899078997260275,0.007858169497716895,3.2921598498630136
2015-12-13,395.1598173515982,0.869351598173516,0.007792551598173517,3.2485693424657534
2015-12-14,403.69206956205045,0.9002333151233726,0.0060553810434307576,3.248324385413821
2015-12-15,422.96405823475885,0.919100898544131,0.005468925272975432,3.4623837807097355
2015-12-16,416.0725784322693,0.9077413836398976,0.00611626690295436,3.363539045498034
2015-12-17,419.4595401715709,0.8727988274027996,0.006019244401462043,3.431220984557467
2015-12-18,427.7410921926911,0.8469316399524502,0.005808724031976746,3.4515968596960134
2015-12-19,425.1476559616095,0.8292887662421559,0.005654463824289407,3.417549432447397
2015-12-20,408.1372277593208,0.8325877005121817,0.005624130998523442,3.2451562371262463
2015-12-21,403.5257566697332,0.831041119573482,0.005576725957175713,3.176804942473275
2015-12-22,397.6990504017532,0.7899615547845145,0.005476315924032141,3.090431826880936
2015-12-23,405.8263100036644,0.7827943111029682,0.00540560644924881,3.258424083913522
2015-12-24,415.4476683109528,0.7824001302999681,0.00545898236160592,3.311088835101512
2015-12-25,416.72147391979536,0.7967006154840823,0.006042461371837032,3.3041137240594907
2015-12-26,381.92655522060835,0.7794586294875309,0.005534115785146615,3.1377405300082213
2015-12-27,387.2385128345665,0.7822101787704392,0.005827939618160226,3.1992639110258514
2015-12-28,385.1441342820653,0.7705116521620142,0.0057810134555738,3.165495788222952
2015-12-29,394.6904674945216,0.794950017485391,0.005596710829072316,3.1829496998721702
2015-12-30,389.81757047409843,0.8381077765193117,0.005609474839122277,3.162016917427764
2015-12-31,395.5382566363553,0.8564233886516028,0.005486115619546248,3.18721562891522
2016-01-01,398.3272044640397,0.8671264579418574,0.005441149612978783,3.226442389614632
2016-01-02,399.04473224947185,0.8580818495453294,0.005562683567557639,3.2157498602002392
2016-01-03,394.8516602369799,0.8859286700737118,0.005429210328258474,3.187850672989667
2016-01-04,397.3284432923472,0.8664501630031886,0.005459292810836851,3.2096151916311477
2016-01-05,402.33575283826536,0.8851386562441839,0.005632700539735715,3.222709380234506
2016-01-06,400.20247626140383,0.8864484849190095,0.005538802271457829,3.2170716276996836
2016-01-07,421.5296144644829,0.8638996530680898,0.005484100284182923,3.321644931387836
2016-01-08,417.8943007089586,0.9068348114814473,0.005365762821103029,3.299120883205966
2016-01-09,414.19068225761896,0.9070817360510082,0.005521161794494061,3.272164376530706
2016-01-10,413.40576374182854,0.9229076972654451,0.005485894484854065,3.2812346192799926
2016-01-11,412.9295072556943,0.977622996313074,0.005368083594324027,3.27553854053536
2016-01-12,402.15485418973793,1.0656701481173865,0.005312465623846439,3.2172669843576966
2016-01-13,400.2615800665681,1.0400757131871767,0.005299463320081362,3.208913097856879
2016-01-14,394.9107339575874,1.1026697513563755,0.0051772797221839705,3.175848427842881
2016-01-15,330.4059006780282,1.1068498550943742,0.004592642019424593,2.6928213067619575
2016-01-16,355.668865677112,1.1198732172255819,0.004581014989921204,2.8487973567253073
2016-01-17,348.5432059739784,1.2127595706185175,0.0048447505630383,2.7402710833918364
2016-01-18,354.97153874403233,1.3079671785255234,0.004848911219243482,2.7971899241645244
2016-01-19,347.8078349282296,1.25732532326555,0.004792791965311005,2.751166930438995
2016-01-20,383.07282020720635,1.4094551503011827,0.004953131565279178,3.080204271265701
2016-01-21,376.7419443679427,1.4311936702010466,0.004829831726797026,2.964834777334068
2016-01-22,353.97159511472984,1.3945985287287195,0.00470428249907476,2.841014959266284
2016-01-23,357.5360519985196,1.798406341552554,0.004672996199620651,2.8415463761423947
2016-01-24,371.9582970947447,1.9685632502931396,0.0046941137093356785,2.9474682182552048
2016-01-25,362.2515025427647,2.3092337857142855,0.004709269533055941,2.855483693943597
2016-01-26,362.53114330534277,2.1026806311709882,0.0050391828919442655,2.8780223620466914
2016-01-27,362.5734753857458,2.2044249759368113,0.00621813510286554,3.0356427969324025
2016-01-28,348.3383778165031,2.3269003638142407,0.0056082478828457,2.8321547306857444
2016-01-29,346.7673992673993,2.3111631040293044,0.006318102014652016,2.8368243369047623
2016-01-30,345.3021978021978,2.2364774458791206,0.0058010769230769236,2.788736515934066
2016-01-31,336.8192918192918,2.101711962637362,0.005850551098901099,2.767334247130647
2016-02-01,341.2287149332354,2.028734377189759,0.006049985115766264,2.7878454255788316
2016-02-02,341.6491131666514,2.217654643038129,0.006166766492658058,2.7969719617791613
2016-02-03,337.33650416171224,2.3086601938168845,0.0062575921521997625,2.7695360725326994
2016-02-04,346.0943542150038,2.291137703016241,0.006084338747099767,2.8033642691415306
2016-02-05,343.5368684163542,2.2607371175682913,0.006520329762542403,2.768948383860025
2016-02-06,334.836041183122,2.2448981930310064,0.0072391552103790975,2.738603890674284
2016-02-07,335.3657085044337,2.656096411355115,0.006898472623936202,2.726523210141046
2016-02-08,334.2912049965468,2.839803786445665,0.006769396901180073,2.7121112319610843
2016-02-09,331.52664056010445,3.564541286638187,0.006746567135398127,2.6650962497330015
2016-02-10,336.3921707974298,3.9694276154096717,0.006768210476444288,2.7027328045068257
2016-02-11,331.7411356893158,5.307861488440411,0.006777471402132722,2.647211327516818
2016-02-12,339.42941611234295,5.016766770140429,0.006920965794530674,2.722217128632668
2016-02-13,346.48632668144865,4.767516725469328,0.007231169637841835,2.760463494397635
2016-02-14,359.8462675535846,4.683992918551367,0.007592756245380635,2.8189385015225423
2016-02-15,356.94692903995224,4.704938888491353,0.007474468694096599,2.8055778759689916
2016-02-16,364.84566242760764,3.8730884501761302,0.007395421577407608,2.843880727207595
2016-02-17,372.77598180076626,3.3876390122126434,0.006955999820402299,2.890814366948036
2016-02-18,379.8779020810778,3.988338093949236,0.0071948874654156145,2.8985557647961024
2016-02-19,378.55683729872624,4.239836577745733,0.0073705016222062,2.910708379716414
2016-02-20,392.4477289113194,3.9048588271449174,0.007189642393655372,3.0941089129416004
2016-02-21,394.9651526075463,4.181685653929344,0.0071923154289834194,3.111120758832012
2016-02-22,397.0100973456678,5.161131265493682,0.0072176435697442415,3.1324374587641337
2016-02-23,381.3821729382536,5.106707295643216,0.007215750711991758,3.089268063412712
2016-02-24,385.4324135628206,5.673950560058282,0.007334778830100477,3.0411272665209603
2016-02-25,383.4769202865693,5.464549948852815,0.007312904869864877,3.034337827151537
2016-02-26,391.4834332788176,5.363315206251135,0.007250273184323701,3.0841104022048573
2016-02-27,392.1315646011266,5.81923241868072,0.007160322369616573,3.079303301290205
2016-02-28,392.634320673572,5.846325034829487,0.0070360070264704104,3.1106532582227877
2016-02-29,400.1530737203037,5.774276879806515,0.0072987920646583404,3.1231267143644383
2016-03-01,398.1082904096149,7.0120883352955605,0.007353060123865587,3.137168969002943
2016-03-02,388.40579710144937,7.764231884057973,0.0072942608695652205,3.0812464927536243
2016-03-03,384.8668317891325,8.544028271045471,0.0072970751307219524,3.0244644516099437
2016-03-04,371.5436037678517,9.292688220145852,0.007345417046490428,2.9270242259191734
2016-03-05,361.3539197812215,9.937232793983592,0.006847656779854149,2.849026323270283
2016-03-06,367.5430720145852,10.291125156932544,0.0069943446604375575,2.8778696047356425
2016-03-07,376.29873094129465,8.641354161234366,0.007096994065552818,2.965328074500137
2016-03-08,373.4063293434893,8.820286916371963,0.0071694015233949955,2.923779026886108
2016-03-09,375.86120477535775,10.768423516814,0.007250362640116652,2.9693035177253266
2016-03-10,383.1721470019342,10.421485400386846,0.00752166924564797,3.0078975222437134
2016-03-11,378.39472497745714,9.951792618748874,0.007874394226780884,3.049256051758341
2016-03-12,369.49391343552753,12.133441129395854,0.007600489799368801,2.9376983081605053
2016-03-13,371.0504959422903,12.938905554508565,0.007799481424706943,2.949858863751127
2016-03-14,373.06659771562187,11.191997931468656,0.007386718634769313,2.947226121953413
2016-03-15,374.0233144297416,11.665787177063642,0.007360778827977315,2.966191895085066
2016-03-16,376.5695046999277,11.236875442891359,0.007328042561460594,2.9748990871294287
