,ADA,ADST,BCH,BIS,BTC,DASH,EMC2,ETH,FUN,ICX,IOTA,LTC,NEM,NEO,QTUM,STEEM,STRAAT,TRX,TotalMarketCap,UBQ,VEN,XLM,XMR,XRB,XRP,XVG
2014-06-27 00:00:00,,,,,438.5168869309838,7.408223201174742,0.0006196769456681347,,,,,6.7914831130690185,,,,,,,,,,,1.6152716593245229,,0.002931718061674009,
2014-06-28 00:00:00,,,,,437.9955947136563,6.99706314243759,0.0005822320117474303,,,,,6.747430249632893,,,,,,,,,,,1.8722466960352424,,0.0028803230543318647,
2014-06-29 00:00:00,,,,,442.52569750367104,6.776798825256975,0.000592511013215859,,,,,6.5785609397944205,,,,,,,,,,,1.8649045521292216,,0.00294640234948605,
2014-06-30 00:00:00,,,,,468.4434031336945,6.538292575779762,0.0005359496265924733,,,,,6.552936008200322,,,,,,,,,,,1.8304290525699225,,0.002767608727485723,
2014-07-01 00:00:00,,,,,468.1545879602571,5.771478667445939,0.0007407948568088836,,,,,5.691116306253653,,,,,,,,,,,1.7168322618351841,,0.002646843950905903,
2014-07-02 00:00:00,,,,,476.62565905096665,5.118629173989456,0.0007923257176332747,,,,,5.975395430579965,,,,,,,,,,,1.6915641476274166,,0.0025512595196250736,
2014-07-03 00:00:00,,,,,472.78323318188484,5.730617030631688,0.0010098197273926426,,,,,5.88450828081489,,,,,,,,,,,1.9346328594459918,,0.002462260002931262,
2014-07-04 00:00:00,,,,,464.1521931115692,5.563732705328231,0.0008507506623491315,,,,,5.401825139829262,,,,,,,,,,,1.9428907859876363,,0.0023888725345893435,
2014-07-05 00:00:00,,,,,464.71886959081553,5.239917574330291,0.0006571975272299088,,,,,5.357668531056817,,,,,,,,,,,1.8177803944657047,,0.0023049749779216954,
2014-07-06 00:00:00,,,,,467.9202237268177,4.901383573741537,0.0005644686488077716,,,,,5.232558139534883,,,,,,,,,,,1.7662643508978506,,0.0020680011775095672,
2014-07-07 00:00:00,,,,,459.1597998822837,4.804296645085345,0.0005826957033549146,,,,,5.562095350206003,,,,,,,,,,,1.4640965273690407,,0.0022675103001765745,
2014-07-08 00:00:00,,,,,459.79836632570465,5.2763264405033485,0.0005320479799838107,,,,,5.688424460961072,,,,,,,,,,,1.7293399072779454,,0.002428434763411583,
2014-07-09 00:00:00,,,,,459.0972579578033,5.219436888921561,0.0004925384106447107,,,,,5.726677938689995,,,,,,,,,,,1.477615231934132,,0.002851576858046019,
2014-07-10 00:00:00,,,,,453.36665686562765,4.991179064980888,0.00042561011467215517,,,,,5.726256983240224,,,,,,,,,,,1.3892972655101439,,0.0029947074389885327,
2014-07-11 00:00:00,,,,,464.8767929385804,4.795880838543583,0.000439867598381758,,,,,5.7741816844428095,,,,,,,,,,,1.3166605369621185,,0.003161456417800662,
2014-07-12 00:00:00,,,,,466.1346083118793,4.81059212945936,0.0004560500183891137,,,,,6.340566384700257,,,,,,,,,,,1.272526664214785,,0.003175432144170652,
2014-07-13 00:00:00,,,,,460.83118793674146,4.670834865759471,0.00042000735564545787,,,,,6.546524457521148,,,,,,,,,,,1.3166605369621185,,0.003167340934166973,
2014-07-14 00:00:00,,,,,454.4800763190725,4.549790856388054,0.00036398326851104425,,,,,6.325676964849197,,,,,,,,,,,1.4456593527555588,,0.003204667204813972,
2014-07-15 00:00:00,,,,,456.615000367296,4.627929185337544,0.00037317270256372585,,,,,6.288106956585617,,,,,,,,,,,1.5499889811209873,,0.003315947990891061,
2014-07-16 00:00:00,,,,,455.80845403488024,4.692580549807864,0.00036801655335501034,,,,,6.148389003842744,,,,,,,,,,,2.002660360626663,,0.00361956843038723,
2014-07-17 00:00:00,,,,,460.6950092421442,5.500924214417745,0.00044879852125693164,,,,,6.402957486136786,,,,,,,,,,,2.2033271719038816,,0.004556007393715342,
2014-07-18 00:00:00,,,,,464.902033271719,5.330868761552679,0.0003497227356746765,,,,,6.44731977818854,,,,,,,,,,,1.9371534195933453,,0.00470536044362292,
2014-07-19 00:00:00,,,,,464.70240295748596,5.21996303142329,0.0003896487985212569,,,,,6.365988909426987,,,,,,,,,,,2.129390018484288,,0.0039171903881700535,
2014-07-20 00:00:00,,,,,461.2939001848429,5.256931608133087,0.0003467652495378928,,,,,6.255083179297597,,,,,,,,,,,1.9445471349353047,,0.0039800369685767095,
2014-07-21 00:00:00,,,,,460.2825861813878,5.0081372984169255,0.00033880751590471966,,,,,6.35449030921734,,,,,,,,,,,2.2858411007545496,,0.003966563101050451,
