,strategy,min_gain,pct_gap,period
2018-01-31 18:00:00,-24.42129956606287,0.0075,0.01,H
2018-01-31 19:00:00,-25.828514031568716,0.0075,0.01,H
2018-01-31 20:00:00,-23.917181638050906,0.0075,0.01,H
2018-01-31 21:00:00,-25.889647883798432,0.0075,0.01,H
2018-01-31 22:00:00,-27.276525589480173,0.0075,0.01,H
2018-01-31 23:00:00,-24.45593722857599,0.0075,0.01,H
2018-02-01 00:00:00,-27.609837932074655,0.0075,0.01,H
2018-02-01 01:00:00,-27.980754152615447,0.0075,0.01,H
2018-02-01 02:00:00,-28.93167762611847,0.0075,0.01,H
2018-02-01 03:00:00,-25.90490834222871,0.0075,0.01,H
2018-02-01 04:00:00,-28.828506213540308,0.0075,0.01,H
2018-02-01 05:00:00,-29.68752764721883,0.0075,0.01,H
2018-02-01 06:00:00,-29.158156491324235,0.0075,0.01,H
2018-02-01 07:00:00,-29.28174444938017,0.0075,0.01,H
2018-02-01 08:00:00,-26.876259881630418,0.0075,0.01,H
2018-02-01 09:00:00,-27.19747420837767,0.0075,0.01,H
2018-02-01 10:00:00,-24.43757346674343,0.0075,0.01,H
2018-02-01 11:00:00,-26.16857116178329,0.0075,0.01,H
2018-02-01 12:00:00,-27.100427499613104,0.0075,0.01,H
2018-02-01 13:00:00,-25.944417331446274,0.0075,0.01,H
2018-02-01 14:00:00,-27.171773738369268,0.0075,0.01,H
2018-02-01 15:00:00,-32.17331211000415,0.0075,0.01,H
2018-02-01 16:00:00,-27.563216594210203,0.0075,0.01,H
2018-02-01 17:00:00,-29.479116003669688,0.0075,0.01,H
2018-02-01 18:00:00,-35.02190553412974,0.0075,0.01,H
2018-02-01 19:00:00,-29.035166927249847,0.0075,0.01,H
2018-02-01 20:00:00,-30.79131021307036,0.0075,0.01,H
2018-02-01 21:00:00,-33.08044801650635,0.0075,0.01,H
2018-02-01 22:00:00,-29.842055889386003,0.0075,0.01,H
2018-02-01 23:00:00,-31.16310912968558,0.0075,0.01,H
2018-02-02 00:00:00,-31.572819304809983,0.0075,0.01,H
2018-02-02 01:00:00,-32.71891798163422,0.0075,0.01,H
2018-02-02 02:00:00,-33.12511514499943,0.0075,0.01,H
2018-02-02 03:00:00,-29.96435302890613,0.0075,0.01,H
2018-02-02 04:00:00,-32.737043349488104,0.0075,0.01,H
2018-02-02 05:00:00,-33.98463728187997,0.0075,0.01,H
2018-02-02 06:00:00,-29.790321941475668,0.0075,0.01,H
2018-02-02 07:00:00,-31.23916704013743,0.0075,0.01,H
2018-02-02 08:00:00,-28.998876621698997,0.0075,0.01,H
2018-02-02 09:00:00,-29.225982127308043,0.0075,0.01,H
2018-02-02 10:00:00,-30.55622529415058,0.0075,0.01,H
2018-02-02 11:00:00,-33.10302616506648,0.0075,0.01,H
2018-02-02 12:00:00,-15.352739074480823,0.0075,0.01,H
2018-02-02 13:00:00,-27.67476564754348,0.0075,0.01,H
2018-02-02 14:00:00,-22.1914890273475,0.0075,0.01,H
2018-02-02 15:00:00,-26.17330377473519,0.0075,0.01,H
2018-02-02 16:00:00,-26.393091613284085,0.0075,0.01,H
2018-02-02 17:00:00,-26.886850768562027,0.0075,0.01,H
2018-02-02 18:00:00,-27.26528147701967,0.0075,0.01,H
2018-02-02 19:00:00,-27.3714080656611,0.0075,0.01,H
2018-02-02 20:00:00,-27.688898872960493,0.0075,0.01,H
2018-02-02 21:00:00,-27.85178882017692,0.0075,0.01,H
2018-02-02 22:00:00,-28.207575456107577,0.0075,0.01,H
2018-02-02 23:00:00,-24.577810979646884,0.0075,0.01,H
2018-02-03 00:00:00,-24.96335699979771,0.0075,0.01,H
2018-02-03 01:00:00,-27.69207136515297,0.0075,0.01,H
2018-02-03 02:00:00,-27.5133901073269,0.0075,0.01,H
2018-02-03 03:00:00,-16.62128411746518,0.0075,0.01,H
2018-02-03 04:00:00,-22.712240043768674,0.0075,0.01,H
2018-02-03 05:00:00,-18.83695421227398,0.0075,0.01,H
2018-02-03 06:00:00,-21.193754947680233,0.0075,0.01,H
2018-02-03 07:00:00,-12.836320377971859,0.0075,0.01,H
2018-02-03 08:00:00,-15.578644874298291,0.0075,0.01,H
2018-02-03 09:00:00,-14.0176380404573,0.0075,0.01,H
2018-02-03 10:00:00,-15.688170162766056,0.0075,0.01,H
2018-02-03 11:00:00,-16.191879762028577,0.0075,0.01,H
2018-02-03 12:00:00,-16.09189029092977,0.0075,0.01,H
2018-02-03 13:00:00,-18.302190595075686,0.0075,0.01,H
2018-02-03 14:00:00,-19.042237747483313,0.0075,0.01,H
2018-02-03 15:00:00,-18.82657901005429,0.0075,0.01,H
2018-02-03 16:00:00,-18.78805358626066,0.0075,0.01,H
2018-02-03 17:00:00,-18.94726060602632,0.0075,0.01,H
2018-02-03 18:00:00,-18.976820793375467,0.0075,0.01,H
2018-02-03 19:00:00,-17.16565682452631,0.0075,0.01,H
2018-02-03 20:00:00,-17.728443976534024,0.0075,0.01,H
2018-02-03 21:00:00,-19.279280375487005,0.0075,0.01,H
2018-02-03 22:00:00,-19.83192498019021,0.0075,0.01,H
2018-02-03 23:00:00,-18.23172150289976,0.0075,0.01,H
2018-02-04 00:00:00,-21.16726105821415,0.0075,0.01,H
2018-02-04 01:00:00,-19.169217404685867,0.0075,0.01,H
2018-02-04 02:00:00,-27.680529890950552,0.0075,0.01,H
2018-02-04 03:00:00,-19.8682594967037,0.0075,0.01,H
2018-02-04 04:00:00,-19.25624714794104,0.0075,0.01,H
2018-02-04 05:00:00,-19.679209961621652,0.0075,0.01,H
2018-02-04 06:00:00,-19.46205377374821,0.0075,0.01,H
2018-02-04 07:00:00,-19.236023186326648,0.0075,0.01,H
2018-02-04 08:00:00,-27.164950926910535,0.0075,0.01,H
2018-02-04 09:00:00,-27.35999838004767,0.0075,0.01,H
2018-02-04 10:00:00,-26.99752740643875,0.0075,0.01,H
2018-02-04 11:00:00,-27.830979430684422,0.0075,0.01,H
2018-02-04 12:00:00,-22.45205797359243,0.0075,0.01,H
2018-02-04 13:00:00,-23.176097207255594,0.0075,0.01,H
2018-02-04 14:00:00,-24.22199113200091,0.0075,0.01,H
2018-02-04 15:00:00,-20.60307659986755,0.0075,0.01,H
2018-02-04 16:00:00,-21.16330284030407,0.0075,0.01,H
2018-02-04 17:00:00,-20.955281884345396,0.0075,0.01,H
2018-02-04 18:00:00,-20.639356737787963,0.0075,0.01,H
2018-02-04 19:00:00,-21.39465459306254,0.0075,0.01,H
2018-02-04 20:00:00,-13.573768016033796,0.0075,0.01,H
2018-02-04 21:00:00,-17.728212610628475,0.0075,0.01,H
2018-02-04 22:00:00,-19.303401931941437,0.0075,0.01,H
2018-02-04 23:00:00,-19.122631523906335,0.0075,0.01,H
2018-02-05 00:00:00,-18.776412790073664,0.0075,0.01,H
2018-02-05 01:00:00,-13.493095834560421,0.0075,0.01,H
2018-02-05 02:00:00,-13.409558076725602,0.0075,0.01,H
2018-02-05 03:00:00,-16.054798311437892,0.0075,0.01,H
2018-02-05 04:00:00,-16.490103208630657,0.0075,0.01,H
2018-02-05 05:00:00,-17.1527556720348,0.0075,0.01,H
2018-02-05 06:00:00,-16.773562156392487,0.0075,0.01,H
2018-02-05 07:00:00,-16.495064496196747,0.0075,0.01,H
2018-02-05 08:00:00,-15.836639904804372,0.0075,0.01,H
2018-02-05 09:00:00,-16.444549352744602,0.0075,0.01,H
2018-02-05 10:00:00,-16.980203818319623,0.0075,0.01,H
2018-02-05 11:00:00,-20.840375168233066,0.0075,0.01,H
2018-02-05 12:00:00,-20.159879950938972,0.0075,0.01,H
2018-02-05 13:00:00,-21.07299068774023,0.0075,0.01,H
2018-02-05 14:00:00,-15.588421165849539,0.0075,0.01,H
2018-02-05 15:00:00,-16.55687143396362,0.0075,0.01,H
2018-02-05 16:00:00,-16.084662822340945,0.0075,0.01,H
2018-02-05 17:00:00,-16.513324193081715,0.0075,0.01,H
2018-02-05 18:00:00,-19.86457236877287,0.0075,0.01,H
2018-02-05 19:00:00,-12.279487489518246,0.0075,0.01,H
2018-02-05 20:00:00,-14.158153132826513,0.0075,0.01,H
2018-02-05 21:00:00,-14.27873800037635,0.0075,0.01,H
2018-02-05 22:00:00,-19.069479439796254,0.0075,0.01,H
2018-02-05 23:00:00,-15.682281656049014,0.0075,0.01,H
2018-02-06 00:00:00,-17.182403172906362,0.0075,0.01,H
2018-02-06 01:00:00,-19.610540559162857,0.0075,0.01,H
2018-02-06 02:00:00,-22.69304953721567,0.0075,0.01,H
2018-02-06 03:00:00,-20.526486345551447,0.0075,0.01,H
2018-02-06 04:00:00,-13.91542760454017,0.0075,0.01,H
2018-02-06 05:00:00,-17.878646714346417,0.0075,0.01,H
2018-02-06 06:00:00,-13.258180354704336,0.0075,0.01,H
2018-02-06 07:00:00,-2.7729279491015433,0.0075,0.01,H
2018-02-06 08:00:00,-3.0016983179371266,0.0075,0.01,H
2018-02-06 09:00:00,-11.903548018761967,0.0075,0.01,H
2018-02-06 10:00:00,-10.612880608948913,0.0075,0.01,H
2018-02-06 11:00:00,6.855888706322403,0.0075,0.01,H
2018-02-06 12:00:00,-6.939696623514337,0.0075,0.01,H
2018-02-06 13:00:00,-13.665754207574025,0.0075,0.01,H
2018-02-06 14:00:00,-13.873032269068219,0.0075,0.01,H
2018-02-06 15:00:00,-14.164359373871662,0.0075,0.01,H
2018-02-06 16:00:00,-14.114976297403317,0.0075,0.01,H
2018-02-06 17:00:00,-10.059209911162426,0.0075,0.01,H
2018-02-06 18:00:00,-10.903108468965712,0.0075,0.01,H
2018-02-06 19:00:00,-19.182646929924815,0.0075,0.01,H
2018-02-06 20:00:00,-22.283762136744016,0.0075,0.01,H
2018-02-06 21:00:00,-24.223143714985397,0.0075,0.01,H
2018-02-06 22:00:00,-17.717287485864503,0.0075,0.01,H
2018-02-06 23:00:00,-20.968555897908473,0.0075,0.01,H
2018-02-07 00:00:00,-16.509809949838527,0.0075,0.01,H
2018-02-07 01:00:00,-16.90066137861723,0.0075,0.01,H
2018-02-07 02:00:00,-18.174473206268587,0.0075,0.01,H
2018-02-07 03:00:00,-14.21476787298603,0.0075,0.01,H
2018-02-07 04:00:00,-15.793172611404259,0.0075,0.01,H
2018-02-07 05:00:00,-15.922406157976681,0.0075,0.01,H
2018-02-07 06:00:00,-15.61688565209505,0.0075,0.01,H
2018-02-07 07:00:00,-13.888433642895365,0.0075,0.01,H
2018-02-07 08:00:00,-16.1725611952494,0.0075,0.01,H
2018-02-07 09:00:00,-18.098973269602,0.0075,0.01,H
2018-02-07 10:00:00,-21.273835588582287,0.0075,0.01,H
2018-02-07 11:00:00,-21.012414880174447,0.0075,0.01,H
2018-02-07 12:00:00,-21.432994671227533,0.0075,0.01,H
2018-02-07 13:00:00,-22.189020112351116,0.0075,0.01,H
2018-02-07 14:00:00,-20.76666160179849,0.0075,0.01,H
2018-02-07 15:00:00,-17.333287771398986,0.0075,0.01,H
2018-02-07 16:00:00,-17.007503285890067,0.0075,0.01,H
2018-02-07 17:00:00,-19.461012328334448,0.0075,0.01,H
2018-02-07 18:00:00,-19.61598484250112,0.0075,0.01,H
2018-02-07 19:00:00,-20.36440035543656,0.0075,0.01,H
2018-02-07 20:00:00,-20.441942321984328,0.0075,0.01,H
2018-02-07 21:00:00,-19.730026693573123,0.0075,0.01,H
2018-02-07 22:00:00,-21.190457584812563,0.0075,0.01,H
2018-02-07 23:00:00,-12.75359147738125,0.0075,0.01,H
2018-02-08 00:00:00,-17.0221618437633,0.0075,0.01,H
2018-02-08 01:00:00,-17.91088469504041,0.0075,0.01,H
2018-02-08 02:00:00,-19.679516007630042,0.0075,0.01,H
2018-02-08 03:00:00,-19.738361979109527,0.0075,0.01,H
2018-02-08 04:00:00,-19.83498154832982,0.0075,0.01,H
2018-02-08 05:00:00,-19.719715257787456,0.0075,0.01,H
2018-02-08 06:00:00,-19.820627192618318,0.0075,0.01,H
2018-02-08 07:00:00,-18.38375762252366,0.0075,0.01,H
2018-02-08 08:00:00,-22.186914464102585,0.0075,0.01,H
2018-02-08 09:00:00,-21.930913618147187,0.0075,0.01,H
2018-02-08 10:00:00,-20.423414737764602,0.0075,0.01,H
2018-02-08 11:00:00,-20.433276328003217,0.0075,0.01,H
2018-02-08 12:00:00,-20.197202006085703,0.0075,0.01,H
2018-02-08 13:00:00,-22.22729824002758,0.0075,0.01,H
2018-02-08 14:00:00,-22.081810846101007,0.0075,0.01,H
2018-02-08 15:00:00,-21.935886678302424,0.0075,0.01,H
2018-02-08 16:00:00,-21.729664139128033,0.0075,0.01,H
2018-02-08 17:00:00,-18.65146147286528,0.0075,0.01,H
2018-02-08 18:00:00,-18.527290836627714,0.0075,0.01,H
2018-02-08 19:00:00,-20.532204077831608,0.0075,0.01,H
2018-02-08 20:00:00,-18.65937265415849,0.0075,0.01,H
2018-02-08 21:00:00,-17.982357031974317,0.0075,0.01,H
2018-02-08 22:00:00,-18.97362539889096,0.0075,0.01,H
2018-02-08 23:00:00,-18.90499411233992,0.0075,0.01,H
2018-02-09 00:00:00,-15.562752807948343,0.0075,0.01,H
2018-02-09 01:00:00,-15.491444703335901,0.0075,0.01,H
2018-02-09 02:00:00,-15.92136834408467,0.0075,0.01,H
2018-02-09 03:00:00,-18.012366186717898,0.0075,0.01,H
2018-02-09 04:00:00,-15.357483158189183,0.0075,0.01,H
2018-02-09 05:00:00,-15.07312181345955,0.0075,0.01,H
2018-02-09 06:00:00,-15.811332194074708,0.0075,0.01,H
2018-02-09 07:00:00,-16.703381604080008,0.0075,0.01,H
2018-02-09 08:00:00,-16.30909883940498,0.0075,0.01,H
2018-02-09 09:00:00,-18.04345857308394,0.0075,0.01,H
2018-02-09 10:00:00,-19.880206901922833,0.0075,0.01,H
2018-02-09 11:00:00,-20.632717376447104,0.0075,0.01,H
2018-02-09 12:00:00,-20.09251032985179,0.0075,0.01,H
2018-02-09 13:00:00,-20.433469236896727,0.0075,0.01,H
2018-02-09 14:00:00,-24.700500405077776,0.0075,0.01,H
2018-02-09 15:00:00,-22.981244107942445,0.0075,0.01,H
2018-02-09 16:00:00,-24.532118038177913,0.0075,0.01,H
2018-02-09 17:00:00,-22.0749093326298,0.0075,0.01,H
2018-02-09 18:00:00,-24.765052238759438,0.0075,0.01,H
2018-02-09 19:00:00,-26.248782430595895,0.0075,0.01,H
2018-02-09 20:00:00,-24.57253251450051,0.0075,0.01,H
2018-02-09 21:00:00,-24.390264824925737,0.0075,0.01,H
2018-02-09 22:00:00,-24.737485335901965,0.0075,0.01,H
2018-02-09 23:00:00,-25.087931580224193,0.0075,0.01,H
2018-02-10 00:00:00,-27.342713262053095,0.0075,0.01,H
2018-02-10 01:00:00,-27.205962206653325,0.0075,0.01,H
2018-02-10 02:00:00,-27.40229458971092,0.0075,0.01,H
2018-02-10 03:00:00,-29.608790137528118,0.0075,0.01,H
2018-02-10 04:00:00,-27.235512193278296,0.0075,0.01,H
2018-02-10 05:00:00,-27.657777750584856,0.0075,0.01,H
2018-02-10 06:00:00,-28.434364561808493,0.0075,0.01,H
2018-02-10 07:00:00,-28.535136048232687,0.0075,0.01,H
2018-02-10 08:00:00,-22.94641942890071,0.0075,0.01,H
2018-02-10 09:00:00,-25.21114812272795,0.0075,0.01,H
2018-02-10 10:00:00,-18.68759564492997,0.0075,0.01,H
2018-02-10 11:00:00,-23.272800796469824,0.0075,0.01,H
2018-02-10 12:00:00,-23.08140513614525,0.0075,0.01,H
2018-02-10 13:00:00,-20.291934261931374,0.0075,0.01,H
2018-02-10 14:00:00,-22.905954500495383,0.0075,0.01,H
2018-02-10 15:00:00,-25.020718268348503,0.0075,0.01,H
2018-02-10 16:00:00,-18.608205457574442,0.0075,0.01,H
2018-02-10 17:00:00,-23.334123305294867,0.0075,0.01,H
2018-02-10 18:00:00,-16.617160983537076,0.0075,0.01,H
2018-02-10 19:00:00,-20.790849456272383,0.0075,0.01,H
2018-02-10 20:00:00,-20.389196003423606,0.0075,0.01,H
2018-02-10 21:00:00,-16.947399732529334,0.0075,0.01,H
2018-02-10 22:00:00,-18.981923178185056,0.0075,0.01,H
2018-02-10 23:00:00,-19.238499280410508,0.0075,0.01,H
2018-02-11 00:00:00,-18.518971202342357,0.0075,0.01,H
2018-02-11 01:00:00,-17.340948637218176,0.0075,0.01,H
2018-02-11 02:00:00,-16.767485989575846,0.0075,0.01,H
2018-02-11 03:00:00,-16.694759061028407,0.0075,0.01,H
2018-02-11 04:00:00,-16.37298862953871,0.0075,0.01,H
2018-02-11 05:00:00,-16.821402978543574,0.0075,0.01,H
2018-02-11 06:00:00,-16.458377161293654,0.0075,0.01,H
2018-02-11 07:00:00,-15.64799282777571,0.0075,0.01,H
2018-02-11 08:00:00,-12.894939134589052,0.0075,0.01,H
2018-02-11 09:00:00,-14.364044428945107,0.0075,0.01,H
2018-02-11 10:00:00,-15.009043669980997,0.0075,0.01,H
2018-02-11 11:00:00,-16.960564672594828,0.0075,0.01,H
2018-02-11 12:00:00,-18.007433633120087,0.0075,0.01,H
2018-02-11 13:00:00,-17.7141609967247,0.0075,0.01,H
2018-02-11 14:00:00,-22.622922141976886,0.0075,0.01,H
2018-02-11 15:00:00,-20.248687835529438,0.0075,0.01,H
2018-02-11 16:00:00,-18.00323783316371,0.0075,0.01,H
2018-02-11 17:00:00,-17.179854065771366,0.0075,0.01,H
2018-02-11 18:00:00,-17.395318464308332,0.0075,0.01,H
2018-02-11 19:00:00,-17.80868724924342,0.0075,0.01,H
2018-02-11 20:00:00,-17.33000343436393,0.0075,0.01,H
2018-02-11 21:00:00,-18.24064788680741,0.0075,0.01,H
2018-02-11 22:00:00,-17.77367014942969,0.0075,0.01,H
2018-02-11 23:00:00,-12.816434921663529,0.0075,0.01,H
2018-02-12 00:00:00,-15.461982965020852,0.0075,0.01,H
2018-02-12 01:00:00,-16.788603776759487,0.0075,0.01,H
2018-02-12 02:00:00,-21.31124814712362,0.0075,0.01,H
2018-02-12 03:00:00,-21.133006545891774,0.0075,0.01,H
2018-02-12 04:00:00,-21.13151935576991,0.0075,0.01,H
2018-02-12 05:00:00,-16.591933397137495,0.0075,0.01,H
2018-02-12 06:00:00,-16.813474042789082,0.0075,0.01,H
2018-02-12 07:00:00,-19.880003724233006,0.0075,0.01,H
2018-02-12 08:00:00,-21.89251576617687,0.0075,0.01,H
2018-02-12 09:00:00,-19.340080885934313,0.0075,0.01,H
2018-02-12 10:00:00,-21.82803493320317,0.0075,0.01,H
2018-02-12 11:00:00,-18.590566901979443,0.0075,0.01,H
2018-02-12 12:00:00,-19.313688710175143,0.0075,0.01,H
2018-02-12 13:00:00,-18.649394624389757,0.0075,0.01,H
2018-02-12 14:00:00,-18.43682383287789,0.0075,0.01,H
2018-02-12 15:00:00,-18.22815737899859,0.0075,0.01,H
2018-02-12 16:00:00,-17.104798845279234,0.0075,0.01,H
2018-02-12 17:00:00,-17.010808789383546,0.0075,0.01,H
2018-02-12 18:00:00,-16.535941269953682,0.0075,0.01,H
2018-02-12 19:00:00,-17.086898000036527,0.0075,0.01,H
2018-02-12 20:00:00,-20.43993747072463,0.0075,0.01,H
2018-02-12 21:00:00,-20.350825866754988,0.0075,0.01,H
2018-02-12 22:00:00,-16.937193588038113,0.0075,0.01,H
2018-02-12 23:00:00,-20.43886398571935,0.0075,0.01,H
2018-02-13 00:00:00,-16.970267970701983,0.0075,0.01,H
2018-02-13 01:00:00,-16.528934932680215,0.0075,0.01,H
2018-02-13 02:00:00,-16.45463536073862,0.0075,0.01,H
2018-02-13 03:00:00,-16.86834131744982,0.0075,0.01,H
2018-02-13 04:00:00,-20.54218319606248,0.0075,0.01,H
2018-02-13 05:00:00,-16.869802817082487,0.0075,0.01,H
2018-02-13 06:00:00,-20.21769303892559,0.0075,0.01,H
2018-02-13 07:00:00,-20.582577888956408,0.0075,0.01,H
2018-02-13 08:00:00,-16.313502878327924,0.0075,0.01,H
2018-02-13 09:00:00,-16.967441099967573,0.0075,0.01,H
2018-02-13 10:00:00,-15.034202971703337,0.0075,0.01,H
2018-02-13 11:00:00,-14.854031210068214,0.0075,0.01,H
2018-02-13 12:00:00,-15.173758847650149,0.0075,0.01,H
2018-02-13 13:00:00,-15.401048979192097,0.0075,0.01,H
2018-02-13 14:00:00,-18.92132328887982,0.0075,0.01,H
2018-02-13 15:00:00,-14.87807927975733,0.0075,0.01,H
2018-02-13 16:00:00,-15.141074112278389,0.0075,0.01,H
2018-02-13 17:00:00,-15.427838260503364,0.0075,0.01,H
2018-02-13 18:00:00,-15.526899063468676,0.0075,0.01,H
2018-02-13 19:00:00,-15.388256856316062,0.0075,0.01,H
2018-02-13 20:00:00,-17.440188108227105,0.0075,0.01,H
2018-02-13 21:00:00,-15.419016809631913,0.0075,0.01,H
2018-02-13 22:00:00,-14.840443373552418,0.0075,0.01,H
2018-02-13 23:00:00,-15.159554268197994,0.0075,0.01,H
2018-02-14 00:00:00,-15.659399405223795,0.0075,0.01,H
2018-02-14 01:00:00,-15.878641732817613,0.0075,0.01,H
2018-02-14 02:00:00,-15.078246319393969,0.0075,0.01,H
2018-02-14 03:00:00,-15.100407658269546,0.0075,0.01,H
2018-02-14 04:00:00,-15.102096974751504,0.0075,0.01,H
2018-02-14 05:00:00,-15.10268410394633,0.0075,0.01,H
2018-02-14 06:00:00,-14.970133380048921,0.0075,0.01,H
2018-02-14 07:00:00,-15.341949140611987,0.0075,0.01,H
2018-02-14 08:00:00,-15.005279640433287,0.0075,0.01,H
2018-02-14 09:00:00,-16.920184302599722,0.0075,0.01,H
2018-02-14 10:00:00,-14.786293402559437,0.0075,0.01,H
2018-02-14 11:00:00,-15.374848591438834,0.0075,0.01,H
2018-02-14 12:00:00,-22.179389403458146,0.0075,0.01,H
2018-02-14 13:00:00,-22.266358283276674,0.0075,0.01,H
2018-02-14 14:00:00,-22.148572886187964,0.0075,0.01,H
2018-02-14 15:00:00,-24.060485053327454,0.0075,0.01,H
2018-02-14 16:00:00,-22.08845003211914,0.0075,0.01,H
2018-02-14 17:00:00,-22.232557138995375,0.0075,0.01,H
2018-02-14 18:00:00,-25.451019221906947,0.0075,0.01,H
2018-02-14 19:00:00,-25.391394522805953,0.0075,0.01,H
2018-02-14 20:00:00,-25.23644934374994,0.0075,0.01,H
2018-02-14 21:00:00,-25.20191136020074,0.0075,0.01,H
2018-02-14 22:00:00,-24.259530211948515,0.0075,0.01,H
2018-02-14 23:00:00,-24.69321056393204,0.0075,0.01,H
2018-02-15 00:00:00,-25.36824326381661,0.0075,0.01,H
2018-02-15 01:00:00,-25.250351654606703,0.0075,0.01,H
2018-02-15 02:00:00,-23.09926215748601,0.0075,0.01,H
2018-02-15 03:00:00,-23.464705969299445,0.0075,0.01,H
2018-02-15 04:00:00,-27.151630892959815,0.0075,0.01,H
2018-02-15 05:00:00,-27.193623167771648,0.0075,0.01,H
2018-02-15 06:00:00,-27.311020829438064,0.0075,0.01,H
2018-02-15 07:00:00,-27.348496425227395,0.0075,0.01,H
2018-02-15 08:00:00,-27.75712292729426,0.0075,0.01,H
2018-02-15 09:00:00,-27.720985100673744,0.0075,0.01,H
2018-02-15 10:00:00,-23.127537015100074,0.0075,0.01,H
2018-02-15 11:00:00,-23.955854592260906,0.0075,0.01,H
2018-02-15 12:00:00,-21.700986705974728,0.0075,0.01,H
2018-02-15 13:00:00,-21.616575164856897,0.0075,0.01,H
2018-02-15 14:00:00,-25.649757748949042,0.0075,0.01,H
2018-02-15 15:00:00,-25.634952968206022,0.0075,0.01,H
2018-02-15 16:00:00,-24.141457667134404,0.0075,0.01,H
2018-02-15 17:00:00,-24.199835803592038,0.0075,0.01,H
2018-02-15 18:00:00,-24.086498618972854,0.0075,0.01,H
2018-02-15 19:00:00,-23.88359660778407,0.0075,0.01,H
2018-02-15 20:00:00,-21.718292584011223,0.0075,0.01,H
2018-02-15 21:00:00,-21.909319019088727,0.0075,0.01,H
2018-02-15 22:00:00,-21.875478581255777,0.0075,0.01,H
2018-02-15 23:00:00,-24.143415623996347,0.0075,0.01,H
2018-02-16 00:00:00,-23.949804748995504,0.0075,0.01,H
2018-02-16 01:00:00,-24.543948896041,0.0075,0.01,H
2018-02-16 02:00:00,-26.43323612403077,0.0075,0.01,H
2018-02-16 03:00:00,-25.949547791246474,0.0075,0.01,H
2018-02-16 04:00:00,-28.36937123276232,0.0075,0.01,H
2018-02-16 05:00:00,-29.074223074795242,0.0075,0.01,H
2018-02-16 06:00:00,-26.83040340013467,0.0075,0.01,H
2018-02-16 07:00:00,-24.07052239080008,0.0075,0.01,H
2018-02-16 08:00:00,-26.93052925816177,0.0075,0.01,H
2018-02-16 09:00:00,-28.19608822565634,0.0075,0.01,H
2018-02-16 10:00:00,-27.804794891551396,0.0075,0.01,H
2018-02-16 11:00:00,-25.653294544844755,0.0075,0.01,H
2018-02-16 12:00:00,-28.458752020186466,0.0075,0.01,H
2018-02-16 13:00:00,-32.48261265197206,0.0075,0.01,H
2018-02-16 14:00:00,-32.73570881801349,0.0075,0.01,H
2018-02-16 15:00:00,-31.07895403553691,0.0075,0.01,H
2018-02-16 16:00:00,-31.24082208587879,0.0075,0.01,H
2018-02-16 17:00:00,-31.142241204941627,0.0075,0.01,H
2018-02-16 18:00:00,-31.210929622464178,0.0075,0.01,H
2018-02-16 19:00:00,-33.287564816790734,0.0075,0.01,H
2018-02-16 20:00:00,-33.660889802605396,0.0075,0.01,H
2018-02-16 21:00:00,-28.82779483324451,0.0075,0.01,H
2018-02-16 22:00:00,-29.89402000860713,0.0075,0.01,H
2018-02-16 23:00:00,-29.58888031449358,0.0075,0.01,H
2018-02-17 00:00:00,-26.8539067153841,0.0075,0.01,H
2018-02-17 01:00:00,-32.760346091380015,0.0075,0.01,H
2018-02-17 02:00:00,-32.162119113964025,0.0075,0.01,H
2018-02-17 03:00:00,-34.54754908538433,0.0075,0.01,H
2018-02-17 04:00:00,-33.8635126952305,0.0075,0.01,H
2018-02-17 05:00:00,-33.832135292816986,0.0075,0.01,H
2018-02-17 06:00:00,-33.94327634948108,0.0075,0.01,H
2018-02-17 07:00:00,-33.56246985500778,0.0075,0.01,H
2018-02-17 08:00:00,-33.27052333775518,0.0075,0.01,H
2018-02-17 09:00:00,-35.60059726930004,0.0075,0.01,H
2018-02-17 10:00:00,-35.042354106351596,0.0075,0.01,H
2018-02-17 11:00:00,-35.24826189705952,0.0075,0.01,H
2018-02-17 12:00:00,-35.92862171564158,0.0075,0.01,H
2018-02-17 13:00:00,-36.00563604100164,0.0075,0.01,H
2018-02-17 14:00:00,-35.2465138499563,0.0075,0.01,H
2018-02-17 15:00:00,-34.977264125154804,0.0075,0.01,H
2018-02-17 16:00:00,-35.031296589866415,0.0075,0.01,H
2018-02-17 17:00:00,-37.549723694295906,0.0075,0.01,H
2018-02-17 18:00:00,-37.309740201038366,0.0075,0.01,H
2018-02-17 19:00:00,-37.13457122323573,0.0075,0.01,H
2018-02-17 20:00:00,-37.24765574064046,0.0075,0.01,H
2018-02-17 21:00:00,-37.06860268873822,0.0075,0.01,H
2018-02-17 22:00:00,-37.39680361705892,0.0075,0.01,H
2018-02-17 23:00:00,-36.52494250862748,0.0075,0.01,H
2018-02-18 00:00:00,-36.54216488642081,0.0075,0.01,H
2018-02-18 01:00:00,-37.37629391684269,0.0075,0.01,H
2018-02-18 02:00:00,,0.0075,0.01,H
2018-02-18 03:00:00,,0.0075,0.01,H
2018-02-18 04:00:00,,0.0075,0.01,H
2018-02-18 05:00:00,,0.0075,0.01,H
2018-02-18 06:00:00,,0.0075,0.01,H
2018-02-18 07:00:00,,0.0075,0.01,H
2018-02-18 08:00:00,,0.0075,0.01,H
2018-02-18 09:00:00,,0.0075,0.01,H
2018-02-18 10:00:00,,0.0075,0.01,H
2018-02-18 11:00:00,,0.0075,0.01,H
